Name,Surah,Ayat,Verse
The Cow,2,29,He is the One Who created for you all that is in the earth. Then He turned towards the higher regions (of the universe) and perfected them into seven heavenly firmaments. And He has full knowledge of everything.
The Cow,2,30,"And (recall) when your Lord said to the angels: ‘I am about to place My vicegerent on the earth.’ They submitted: ‘Will You put Your (vicegerent) on the earth such as will do mischief in it and shed blood, whilst we are engaged in glorifying You with celebrating Your Praise and extolling Your Holiness (all the time)?’ (Allah) said: ‘I know that which you do not know.’"
The Cow,2,31,"And Allah taught Adam the names of all (things), and then presented them before the angels and said: ‘Tell Me the names of these things if you are true (in your assumption).’"
The Cow,2,32,"The angels (humbly) submitted: ‘Glory to You, You are Holy (free from every deficiency). We have no knowledge except that which You have taught us. Surely, You alone are All-Knowing, All-Wise.’"
The Cow,2,33,"Allah said: ‘O Adam, (now) apprise them of the names of these things.’ So when Adam had told them the names of those things, (Allah) said: ‘Did I not tell you I know (all) the hidden realities of the heavens and the earth and also know all that you disclose and all that you conceal?’"
The Cow,2,34,"And (also recall) when We commanded the angels: ‘Prostrate yourselves before Adam.’ Then they all prostrated themselves to Adam except Iblis (Satan). He refused and showed arrogance, and (consequently) became one of the disbelievers."
The Cow,2,35,"And We ordained: ‘O Adam, reside you and your wife in this Paradise and eat of it, both of you, whatever you like and from wherever you will. But do not go near this tree lest you should (join) the transgressors.’"
The Cow,2,36,"Then Satan shook them from that place, and removed them from the (blissful) location where they were. And (eventually) We ordained: ‘Go down (and live in the earth); you will remain enemies to each other, and now in the earth you have been destined a dwelling place and sustenance for a fixed time.’"
The Cow,2,37,"Then Adam learnt some words (of humility and repentance) from his Lord. So Allah accepted his repentance. Surely, He is the One Who is Most Relenting, Ever-Merciful."
The Cow,2,38,"We said: ‘Leave it (Paradise and settle in the earth), all of you. Then if there comes to you guidance from Me, whoever will follow My guidance, neither shall any fear (obsess) them, nor shall they grieve."
The Cow,2,39,"And those who disbelieve and deny Our Revelations, it is they who shall be the inmates of the Fire. They shall abide in it forever.’"
The Cow,2,40,"O Children of Ya‘qub (Jacob)! Recall My favours which I bestowed upon you and fulfil the promise (made) to Me, I shall fulfil the promise (made) to you. And always fear Me alone."
The Cow,2,41,"And believe in (the Book) that I have revealed (to My Messenger Muhammad [blessings and peace be upon him]), whilst it confirms (originally) that which you possess. And do not be the first to deny it, nor trade My Revelations for a small (worldly) price. And fear Me alone."
The Cow,2,42,"And do not mix up the truth with falsehood, nor conceal the truth deliberately."
The Cow,2,43,And establish Prayer and pay Zakat (the Alms-due) regularly and kneel down (together) with those who kneel down.
The Cow,2,44,"Do you command others for piety and forget yourselves, whilst you (also) recite the Book (of Allah)? So, do you not think?"
The Cow,2,45,And seek (Allah’s) help through patience and Prayer. But this is no doubt hard except for the humble (whose hearts have been softened with the Love of Allah and gripped with His Fear).
The Cow,2,46,(It is they) who are certain that they are about to meet their Lord and to Him are they going to return.
The Cow,2,47,"O Children of Ya‘qub (Jacob)! Recall those favours that I bestowed upon you, and that I exalted you above all the people (of your age)."
The Cow,2,48,And fear that Day when no soul shall be able to pay any compensation on behalf of another. Nor shall any intercession be accepted from him (of a person who shall not have Allah’s permission to intercede). Nor shall any compensation be accepted from him (for his own salvation). And they will not be helped (against Allah’s decree).
The Cow,2,49,"And (also recall) when We delivered you from Pharaoh’s people, who used to inflict severe torment upon you: they slaughtered your sons and kept your daughters alive. There was an arduously terrible trial in it from your Lord."
The Cow,2,50,"And when We parted the river (to rescue you) and (in this way) delivered you, and (on the contrary) We drowned Pharaoh’s people before your eyes."
The Cow,2,51,"And (also recall) when We made an appointment with Musa (Moses) for forty nights. Then after Musa ([Moses] went into retreat), you took the calf as (your) god for worship, and you were no doubt awful transgressors."
The Cow,2,52,Then We pardoned you (even) after that so that you might give thanks.
The Cow,2,53,"And (remember) when We bestowed upon Musa (Moses) the Book and the miracle distinguishing the truth from falsehood, so that you might take the path of guidance."
The Cow,2,54,"And when Musa (Moses) said to his people: ‘O my people, no doubt you have (seriously) wronged your own souls in taking the calf (as your god). Now turn in repentance to your Creator (the True Sustainer). So, kill one another (amongst yourselves so that those who have not taken the calf for worship and who have stuck to their religion should kill those who worshipped the calf as punishment for turning away from their religion). This (act) would be the best (repentance) for you in the sight of your Creator.’ Then He accepted your repentance. Surely, He is Most Relenting, Ever-Merciful."
The Cow,2,55,"And (remember) when you said: ‘O Musa (Moses)! We will never believe in you until we see Allah completely unveiled (before our eyes).’ So, (on this) a thunder seized (and eliminated) you, and you kept watching (this spectacle yourselves)."
The Cow,2,56,Then We brought you back to life after your death so that you pay (Us) thanks.
The Cow,2,57,"And (recall) when We cast the shade of clouds over you (in the Tiha valley) and sent down for you manna and quails so that you might eat of the pure things We provided for you. So they did not harm Us at all (by disobeying and showing Us disregard), but persistently harmed their own souls."
The Cow,2,58,"And (remember) when We said: ‘Enter this city, and eat as much as you wish from wherever you desire, but enter (the city) gate prostrating and praying: (O our Lord!) We seek forgiveness (for all of our sins). We shall (then) forgive your (previous) sins and, (besides,) We shall bestow more (favours and blessings) upon the righteous.’"
The Cow,2,59,But (those) transgressors substituted some other phrase in place of that which was said to them. So We sent down a calamity from heaven on (those) evildoers (in the form of a plague) because they were (persistently) disobeying.
The Cow,2,60,"And (recall) when Musa (Moses) prayed for water for his people. We directed: ‘Strike that rock with your stick.’ Then twelve springs gushed out of that (rock). Verily, each clan identified their respective drinking place. (We said:) ‘Eat and drink of the sustenance (given) by Allah, but do not seek to do mischief in the land.’"
The Cow,2,61,"And when you said: ‘O Musa (Moses), we cannot be content with only one kind of food (i.e., manna and quails), so pray to your Lord (in our favour) that He may bring forth for us of cultivated produce: green herbs, cucumbers, wheat, garlic, lentils and onions.’ (Musa [Moses]) said (to his people): ‘Do you demand something inferior in exchange for something superior? (And if that is what you wish, then) go down to any city. Surely (there) will be (available) all what you demand.’ Then dishonour and deprivation were brought upon them, and they incurred the wrath of Allah because they used to deny the signs of Allah and kill the Prophets unjustly. This was also because they used to disobey and would (always) exceed limits."
The Cow,2,62,"Verily, those who have believed, and (those who were) Jews and Christians and Sabians, those (of them) who believe in Allah and the Last Day and act piously, there is for them their reward with their Lord. Neither shall any fear afflict them, nor shall they grieve."
The Cow,2,63,"And (recall) when We took a firm promise from you and raised the Mount of Sinai high above you, so that you hold fast firmly what We have given you. And bear in mind whatever is (written) in this (Book, the Torah,) so that you become pious."
The Cow,2,64,"Yet you turned back after this (promise and warning). So, had there not been Allah’s bounty and His mercy upon you, you would have been wrecked indeed."
The Cow,2,65,And (O Jews) certainly you know well those of you who violated (the injunctions concerning) the Sabbath (Saturday). So We said to them: ‘Be you apes: rejected and despised.’
The Cow,2,66,"So We made this (event) a lesson of warning for their contemporaries as well as later generations, and (a source of) admonition for the pious."
The Cow,2,67,"And (also recall) when Musa (Moses) said to his people: ‘Verily, Allah enjoins you to sacrifice a cow.’ They said: ‘Do you make fools of us?’ Musa (Moses) said: ‘I seek the protection of Allah (against) becoming one of the ignorant.’"
The Cow,2,68,"(Then) they said: ‘Pray for us to your Lord that He may make clear to us what kind of cow (that) shall be.’ (Musa [Moses]) said: ‘Certainly, He ordains that the cow is to be neither old nor young (heifer), but in between (fully grown). So now implement what you have been ordered.’"
The Cow,2,69,"They (again) said: ‘Pray to your Lord for us that He may specify what her colour should be.’ Musa (Moses) said: ‘He says the cow should be yellow, rich in tone, (so attractive that) it pleases the viewers.’"
The Cow,2,70,"(This time) they said: ‘Pray for us to your Lord that He may make clear to us what exact type of cow it is (because) the cow has become doubtful to us, and if Allah so wills, we shall indeed be guided aright.’"
The Cow,2,71,"(Musa [Moses] said:) Allah has ordained: ‘(That is not any inferior cow. Instead) it is certainly (a superior) cow, which has been employed neither for ploughing nor for watering the field, a cow in sound health, without any blemish.’ They said: ‘Now you (have) brought the truth.’ So they sacrificed it, though they did not look like doing it."
The Cow,2,72,"And (recall), when you killed a man, then started disputing amongst yourselves (for its blame), and Allah was to unveil that event which you were concealing."
The Cow,2,73,"Then We commanded: ‘Strike this (dead body) with a piece of this (cow).’ That is how Allah restores the dead to life, (or will give life to the dead on the Day of Resurrection,) and He shows you His signs so that you may apply your knowledge and understanding."
The Cow,2,74,"Then (even) after this, your hearts hardened. So (in hardness) they (have become) like stones or even harder. For of stones there are some from which streams burst out; and certainly, some out of them are such (stones) that split up and water gushes out of them; and indeed there are others of them that fall due to fear of Allah. (Alas! Your hearts have not remained even that much soft, tender and feeble) and Allah is not unaware of what you do."
The Cow,2,75,"(O Muslims!) Do you expect that they (the Jews) will believe in you, whereas amongst them were people of a group who heard the Word of Allah (Tawrat [the Torah]), then altered it (themselves) after understanding it, although they knew well (what the truth was and what they were doing)?"
The Cow,2,76,"And (they have reached such a state that) when they meet the believers, they say: ‘We (too) have believed (in Muhammad [blessings and peace be upon him], like you),’ and when they are together in isolation, they say: ‘Do you tell them (the Muslims) that which Allah has unfolded to you (through the Torah in connection with the Prophethood and glory of the last of the Prophets, Muhammad, [blessings and peace be upon him]) so that they may use it in argument against you in the holy presence of your Lord? Do you not have (even this much) sense?’"
The Cow,2,77,Are they not aware that Allah knows full well all that they hide and all that they show?
The Cow,2,78,And (some) amongst them (the Jews) are illiterate (as well) who do not know (even the bare minimum about the meaning and connotations of) the Book (except hearsay and false hopes). They know only to recite (the Book) verbally and follow mere speculation and assumption.
The Cow,2,79,"So, a serious disaster awaits those who write the Book with their own hands, then say: ‘This is from Allah,’ just to earn a paltry price for that. So they will face destruction (owing to the Book) that their hands have written and (for the compensation) that they are earning."
The Cow,2,80,And they (the Jews also) say: ‘The Fire (of Hell) shall not touch us except for a small number of days.’ (Just) ask (them): ‘Have you obtained (such) a promise from Allah? Then He will never violate His promise. Or do you inadvertently make (such an) allegation against Allah that you do not know yourselves?’
The Cow,2,81,"Of course, he who adopts evil and is encompassed by his sins, it is they who are the inmates of Hell. They are its permanent residents."
The Cow,2,82,"And those who have believed and have done pious deeds, it is they who are the inhabitants of Paradise. They shall live there forever."
The Cow,2,83,"And (remember) when We took a firm promise from the Children of Ya‘qub (Jacob): ‘Do not worship (anyone) besides Allah, and be kind to the parents and (do good to) the kindred and orphans and the needy. And (also) talk of piety to the common people (in a polite and pleasant manner). And establish Prayer and pay Zakat (the Alms-due).’ Then, all the rest of you, except a few, turned back (from the promise) and you are but averse (to the truth)."
The Cow,2,84,"And when We took from you (this) solemn covenant (as well): ‘You shall not shed one another’s blood (amongst yourselves), nor shall you expel your people (from their homes and townships).’ Then you agreed (to implement it) and you (also) bear witness (to it)."
The Cow,2,85,"Yet it is you who are killing your own people and banishing a section of your own folk from their homeland, and (furthermore) helping (their enemies) with sin and transgression against them. And if they come to you as captives, you ransom their release (so that they remain obliged to you), whereas it was forbidden to you to exile them from their homeland. Do you believe in some parts of the Book and deny some others? So he who does so from amongst you, what can be his punishment but disgrace (and humiliation) in the worldly life? And (also) on the Day of Resurrection, (such people) will be returned to the most ruthless torment. And Allah is not unaware of your deeds."
The Cow,2,86,"It is they who have purchased the worldly life for the Hereafter. So neither will their torment be lessened, nor will they be helped."
The Cow,2,87,"And surely We gave Musa (Moses) the Book (the Torah) and sent (many) Messengers after him in succession. And We also gave ‘Isa, the son of Maryam, (Jesus, the son of Mary,) luminous signs and strengthened (and supported) him by means of the Holy Spirit. But (what followed is that) whenever a Messenger brought you (the commandments) your (ill-commanding) selves disliked, you adamantly resisted there and then. You belied some of them and started killing others."
The Cow,2,88,"And the Jews said: ‘Our hearts are wrapped up in covers.’ (Nay) but Allah has cursed them for their revolt against faith. So, little do they believe."
The Cow,2,89,"And when the Book (the Qur’an) came to them from Allah which (originally) validates that Book (the Torah) which was with them, whereas, before this, they themselves used to pray for victory over the disbelievers (through the intermediation of the Last Prophet, Muhammad, [blessings and peace be upon him] and the Holy Qur’an revealed to him), but when came to them the same Prophet (Muhammad [blessings and peace be upon him] along with the Book revealed to him, the Qur’an) whom they had (already) recognized, they denied him. So Allah’s curse is upon such (deliberate) disbelievers."
The Cow,2,90,"How evil a bargain they made in exchange for their lives: that they deny the Book revealed by Allah merely begrudging that Allah bestows (His Revelation) out of His bounty upon any of His servants He wills. So they earned manifold wrath of Allah, and there is a humiliating torment for the disbelievers."
The Cow,2,91,"And when it is said to them: ‘Believe in this (Book) which Allah has (now) revealed,’ they say: ‘We believe only in that (Book) which was revealed to us,’ and they deny all other than that, whereas this (Qur’an) is (also) the truth, (and) confirms that (Book as well) which they possess. Ask (them): ‘Then why have you been killing the Prophets of Allah before this if you (really) believe (but in your own Book)?’"
The Cow,2,92,And (the fact remains that) Musa ([Moses] himself) brought you clear signs. Then you took the calf as god after him. And you are but wicked (without any doubt).
The Cow,2,93,"And when We took a firm promise from you, and We raised the Mount of Sinai high above you, (saying): ‘Hold fast to this (Book) which We have given you and listen (to Our commandment).’ Then (your chiefs) said: ‘We have heard but disobeyed.’ And owing to their revolt against faith, their hearts were imbued with the love of the calf. (O Beloved) say (to them): ‘These utterances are (most) vile which your (so-called) faith commands you if you believe (in them truly).’"
The Cow,2,94,"Say: ‘If in the sight of Allah the dwelling in the Hereafter is reserved for you alone, and not for others, then long for death (without any fear) if (you presume) you are truthful.’"
The Cow,2,95,But they will never long for it because of the sins (and atrocities) their hands have sent ahead (or have committed already) and Allah knows the wrongdoers full well.
The Cow,2,96,"And you will certainly find them the most ambitious of mankind for longevity, (even) more than the polytheists aspire to attain. Each one of them desires that he should be granted life of a thousand (years). But even if he is granted that, such a prolonged life cannot save him from the torment. And Allah is monitoring their deeds minutely."
The Cow,2,97,"Say: ‘Whoever is an enemy to Jibril ([Gabriel] is doing injustice), because he is the one who has brought (the Qur’an) down upon your heart only by Allah’s command (which) confirms the preceding (Books) and contains (absolute) guidance and glad tidings for the believers;"
The Cow,2,98,"He who is an enemy to Allah, His angels, His Messengers and Gabriel and Michael, verily Allah (too) is an enemy to (these) disbelievers.’"
The Cow,2,99,And certainly We have sent down to you luminous signs and none but the disobedient can deny them.
The Cow,2,100,"And is it (not so) that every time they made a promise, a party of them disregarded it and threw it aside? The fact is that most of them do not believe."
The Cow,2,101,"And (likewise), when there came to them from Allah the Messenger, (Muhammad, blessings and peace be upon him,) who (originally) confirms that Book which they (already) possessed, a party of the People of the Book threw the (same) Book of Allah (the Torah) behind their backs as if they did not know (it, whereas the same Torah had brought them the good news of the holy arrival of Muhammad the Last Prophet [blessings and peace be upon him])."
The Cow,2,102,"And they (the Jews) pursued that (magic) which the devils used to recite during the reign of Sulayman (Solomon). Sulayman (Solomon) did not disbelieve (in any way). It was, in fact, the devils that disbelieved. They used to teach witchcraft to the people and (also) pursued that (sorcery) which was sent down upon the two angels named Harut and Marut in Babylon. They both did not teach anything to anyone, except that they would say: ‘We are merely (for) trial, therefore, do not become disbelievers (by putting faith in it).’ In spite of that they (the Jews) used to learn such (magic) from both of them by which they caused separation between husband and wife. Yet they cannot harm anyone by this except under the command of Allah. And they learn only the things which are harmful to them and bring them no profit. And surely they (also) knew that he who would buy this (sorcery or disbelief) would not have any share in the Hereafter. And most evil is that for which they sold (the real well-being or the success of) their souls (in the Hereafter). Would that they knew (the truth of) this (bargain)!"
The Cow,2,103,"But if they had believed and become Godfearing, (even a little) reward from Allah would have been far better (than all these things). If they but knew (this secret)!"
The Cow,2,104,"O believers! (Seeking the kind attention of the Holy Prophet) do not say: ‘ra‘ina (Pay attention to us),’ but submit (most humbly): ‘unzurna (Bless us with your benevolent gaze),’ and be all ears (towards his gracious discourse). And there is grievous torment for the disbelievers."
The Cow,2,105,Neither the disbelievers amongst the People of the Book nor the polytheists like that any blessing should descend upon you from your Lord. And Allah especially chooses whom He pleases for His mercy. And Allah possesses infinite bounties.
The Cow,2,106,"When We abrogate some verse or cause it to be forgotten, (in either case) We bring (some other verse) better than or similar to it. Do you not know that Allah has (absolute) control over everything?"
The Cow,2,107,"Do you not know that the sovereignty of the heavens and the earth belongs to Allah alone, and that you have neither any friend nor any helper aside from Allah?"
The Cow,2,108,"(O Muslims!) Do you also want to ask your Messenger (blessings and peace be upon him) questions the way Musa (Moses) was asked before? So he who changes belief for disbelief, for sure, loses the right path."
The Cow,2,109,"Many of the People of the Book desire to turn you back to disbelief after you have believed because of the jealousy they have in their hearts, despite the fact that the truth has become evident to them. So keep forbearing and overlooking till Allah sends His command. Verily, Allah has (absolute) control over everything."
The Cow,2,110,"And (always) establish Prayer and pay Zakat (the Alms-due) regularly. And whatever virtue you will send ahead, you shall find it with Allah. Surely, Allah is watching all that you are doing."
The Cow,2,111,And (the People of the Book) say: ‘No one will enter Paradise except he who is a Jew or a Christian.’ These are their false hopes. Say: ‘Produce your proof (in favour of this desire) if you are rightful (in your claim).’
The Cow,2,112,"Yes, of course, he who submits his face to Allah (i.e., consigns himself to Allah) and becomes a man of excellence in piety will find his reward with his Lord. Such people will neither fear anything nor grieve."
The Cow,2,113,"And the Jews say: ‘The Christians do not have their base upon anything (i.e., sound faith),’ and the Christians say: ‘The Jews do not have their base upon anything,’ yet they (all) read the Book (revealed by Allah). Likewise, they (the polytheists) who do not have any (heavenly) knowledge (at all) also make statements like theirs. So Allah will (Himself) judge between them on the Day of Resurrection in the matter in which they differ."
The Cow,2,114,"And who is more unjust than he who forbids remembering Allah’s Name in His mosques and strives to desolate them? It was not proper for them to enter the mosques but fearing (Allah). For them is disgrace in this world, and (also) there is a dreadful torment for them in the Hereafter."
The Cow,2,115,"And the east and the west (all) belong to Allah alone. So whichever direction you turn to, there is the presence of Allah (i.e., the essence of Allah is radiantly manifest in all directions). Surely, Allah is Infinite, All-Knowing."
The Cow,2,116,"And they say: ‘Allah has begotten a son for Himself,’ whilst He is Holy and Transcendent, far above (this). Rather (all) that is in the heavens and in the earth is His (creation and belonging) and all are subservient to Him."
The Cow,2,117,"He is the One Who has originated the heavens and the earth, and when He wills to (originate) a thing, He only says to it: ‘Be,’ and it becomes."
The Cow,2,118,"And those who lack knowledge say: ‘Why does Allah not speak to us, or why does any sign not come to us (directly)?’ Likewise, the people before them also said words similar to theirs. The hearts of (all) these people are alike. We have indeed made the signs explicit for those whose faith is firm."
The Cow,2,119,(O Esteemed Beloved!) We have certainly sent you with the truth as a Bearer of good news and as a Warner. And you will not be asked about the inmates of Hell.
The Cow,2,120,"And the Jews and the Christians shall, by no means, be pleased with you until you follow their religion. Say: ‘Surely, the guidance (given) by Allah is the (only real) guidance.’ (Said for the education of the Umma [the community]:) ‘And, (supposing the impossible,) if you follow their desires after that knowledge which has come to you (from Allah), then there will not be any friend or helper for you to protect you from Allah.’"
The Cow,2,121,"(Also there are people) whom We gave the Book. They recite it as it ought to be recited. It is these people who believe in it (the Book). And those who deny it, it is they who are the losers."
The Cow,2,122,"O Children of Ya‘qub (Jacob)! Remember My favour that I bestowed upon you, and (especially) the supremacy which I awarded you over all the communities (of that age)."
The Cow,2,123,And fear that Day when no soul shall be able to recompense anything on behalf of another; nor shall any ransom be accepted from him (to deliver himself); nor shall any intercession benefit him (without Allah’s permission); nor shall they be helped (against the command of Allah).
The Cow,2,124,"And (call to mind) when the Lord of Ibrahim (Abraham) tested him with several commands which he fulfilled. (On this) Allah said: ‘I am going to make you the leader of mankind.’ He submitted: ‘And from my children as well?’ Allah said: ‘(Yes, but) My promise does not apply to the transgressors.’"
The Cow,2,125,"And (remember) when We made this House (the Ka‘ba) a central place for mankind to turn to (and assemble) and a sanctuary for peace and (commanded:) ‘Make the place, where Ibrahim (Abraham) stood, a place of Prayer.’ And We urged Ibrahim and Isma‘il (Abraham and Ishmael): ‘Purify (and cleanse) My House for those who circumambulate it and those who go into retreat and those who kneel down and prostrate themselves.’"
The Cow,2,126,"And (recall) when Ibrahim (Abraham) prayed: ‘O my Lord, make it a city of peace and bless its residents who believe in Allah and the Last Day with a variety of fruits.’ (Allah) said: ‘And as for him who disbelieves, I shall also grant him enjoyment (for) a short span of life, then (for his disbelief) I shall drive him to the torment of Hell. And that is an extremely evil destination.’"
The Cow,2,127,"And (recall) when Ibrahim and Isma‘il (Abraham and Ishmael) were raising the foundations of the Ka‘ba (praying:) ‘O our Lord, accept this (humble service) from us. You are, indeed, All-Hearing, All-Knowing."
The Cow,2,128,"O our Lord! Make both of us submissive to Your command; and raise out of our future generations an Umma (Community) exclusively obedient to You; and teach us our ways of worship (and Pilgrimage) and turn to us (with mercy and forgiveness). Verily, it is You Who are Most Relenting, Ever-Merciful."
The Cow,2,129,"O our Lord! Raise up from amongst them the (Last and the Exalted) Messenger (Muhammad [blessings and peace be upon him]), who shall recite to them Your Revelations, and teach them the Book and wisdom (logic and good judgment, making them gnostics of the divine secret), and purify and sanctify (their hearts and ill-commanding selves). Certainly, You alone are All-Mighty, All-Wise.’"
The Cow,2,130,"And who turns away from the religion of Ibrahim (Abraham) except he who has engaged himself in foolishness? And surely, We did choose him in the worldly life, and certainly in the Hereafter (too) he will be amongst the high-ranking intimate companions."
The Cow,2,131,"And (recall) when his Lord commanded him: ‘Bow down (before Me),’ he submitted: ‘I bow down before the Lord of all the worlds.’"
The Cow,2,132,"And Ibrahim (Abraham) enjoined, by way of will, the same thing upon his sons and (so did) Ya‘qub (Jacob): ‘O my sons, verily, Allah has chosen for you the (true) Din (Religion of Islam). So, (come what may) die not but as Muslims persevering with faith.’"
The Cow,2,133,"Were you present (at the time) when death approached Ya‘qub (Jacob) when he asked his sons: ‘Whom will you worship after (my passing away)?’ They said: ‘We shall worship your God, the God of your ancestors Ibrahim (Abraham) and Isma‘il (Ishmael) and Ishaq (Isaac), Who is the One and Only God; and we (all) shall remain obedient to Him.’"
The Cow,2,134,They were an Umma (community) who have passed away. They will have what they earned and you will have what you earn. And you will not be questioned about their doings.
The Cow,2,135,"And (the People of the Book) say: ‘Become Jews or Christians, then you will be guided aright.’ Say: ‘(Nay,) the truth is that we have embraced the religion of Ibrahim (Abraham) who, far from every falsehood, turned absolutely to Allah alone. And he was not of the polytheists.’"
The Cow,2,136,"(O Muslims!) Say: ‘We believe in Allah and in that (Book) which has been revealed to us and (also) that which was revealed to Ibrahim (Abraham) and Isma‘il (Ishmael) and Ishaq (Isaac) and Ya‘qub (Jacob) and their children and those (Books) too which were given to Musa (Moses) and ‘Isa (Jesus) and (likewise) which were given to other Prophets by their Lord. We do not make distinction between any of them (in the matter of faith), and we have submitted ourselves to Him alone (the Only, the One God).’"
The Cow,2,137,"Then if they (also) believe the way you have believed in Him, then they will (surely) be guided aright. And if they turn away, then (be clear) that they are sunk in sheer enmity. So Allah is sufficient to guard you against their evil and He is All-Hearing, All-Knowing."
The Cow,2,138,"(Say that we have taken on the colour from) Allah’s own colour, and whose colour is better than Allah’s? And we worship Him alone."
The Cow,2,139,"Say: ‘Do you dispute with us about Allah, whereas He is (not only) our Lord but your Lord (too)? And to us are our works and to you are your works. And we are truly devoted to Him alone."
The Cow,2,140,"(O People of the Book!) Do you say that Ibrahim (Abraham), Isma‘il (Ishmael), Ishaq (Isaac), Ya‘qub (Jacob) and their sons were either Jews or Christians?’ Say: ‘Who knows better, you or Allah?’ And who is more unjust than he who hides the testimony which is with him (in the Book) from Allah? And Allah is not unaware of your deeds."
The Cow,2,141,That was a community which has passed. For them is what they earned and for you is what you will earn. And you will not be asked about their deeds.
