Name,Surah,Ayat,Verse
The Cow,2,47,"Children of Israel, remember My blessing wherewith I blessed you, and that I have preferred you above all beings;"
The Cow,2,48,"and beware of a day when no soul for another shall give satisfaction, and no intercession shall be accepted from it, nor any counterpoise be taken, neither shall they be helped."
The Cow,2,49,"And when We delivered you from the folk of Pharaoh who were visiting you with evil chastisement, slaughtering your sons, and sparing your women; and in that was a grievous trial from your Lord."
The Cow,2,50,"And when We divided for you the sea and delivered you, and drowned Pharaoh’s folk while you were beholding."
The Cow,2,51,And when We appointed with Moses forty nights then you took to yourselves the Calf after him and you were evildoers;
The Cow,2,52,"then We pardoned you after that, that haply you should be thankful."
The Cow,2,53,"And when We gave to Moses the Book and the Salvation, that haply you should be guided."
The Cow,2,54,"And when Moses said to his people, ’My people, you have done wrong against yourselves by your taking the Calf; now turn to your Creator and slay one another. That will be better for you in your Creator’s sight, and He will turn to you; truly He turns, and is All-compassionate.’"
The Cow,2,55,"And when you said, ’Moses, we will not believe thee till we see God openly’; and the thunderbolt took you while you were beholding."
The Cow,2,56,"Then We raised you up after you were dead, that haply you should be thankful."
The Cow,2,57,"And We outspread the cloud to overshadow you, and We sent down manna and quails upon you: ’Eat of the good things wherewith We have provided you. And they worked no wrong upon Us, but themselves they wronged."
The Cow,2,58,"And when We said, ’Enter this township, and eat easefully of it wherever you will, and enter in at the gate, prostrating, and say, Unburdening; We will forgive you your transgressions, and increase the good-doers.’"
The Cow,2,59,Then the evildoers substituted a saying other than that which had been said to them; so We sent down upon the evildoers wrath out of heaven for their ungodliness.
The Cow,2,60,"And when Moses sought water for his people, so We said, ’Strike with thy staff the rock’; and there gushed forth from it twelve fountains; all the people knew now their drinking-place. ’Eat and drink of God’s providing, and mischief not in the earth, doing corruption.’"
The Cow,2,61,"And when you said, ’Moses, we will not endure one sort of food; pray to thy Lord for us, that He may bring forth for us of that the earth produces - green herbs, cucumbers, corn, lentils, onions.’ He said, ’Would you have in exchange what is meaner for what is better? Get you down to Egypt; you shall have there that you demanded.’ And abasement and poverty were pitched upon them, and they were laden with the burden of God’s anger; that, because they had disbelieved the signs of God and slain the Prophets unrightfully; that, because they disobeyed, and were transgressors"
The Cow,2,62,"Surely they that believe, and those of Jewry, and the Christians, and those Sabaeans, whoso believes in God and the Last Day, and works righteousness -- their wage awaits them with their Lord, and no fear shall be on them; neither shall they sorrow."
The Cow,2,63,"And when We took compact with you, and raised above you the Mount: ’Take forcefully what We have given you, and remember what is in it; haply you shall be godfearing.’"
The Cow,2,64,"Then you turned away thereafter, and but for the bounty and mercy of God towards you, you had been of the losers."
The Cow,2,65,"And well you know there were those among you that transgressed the Sabbath, and We said to them, ’Be you apes, miserably slinking!’"
The Cow,2,66,"And We made it a punishment exemplary for all the former times and for the latter, and an admonition to such as are godfearing."
The Cow,2,67,"And when Moses said to his people, ’God commands you to sacrifice a cow.’ They said, ’Dost thou take us in mockery?’ He said, ’I take refuge with God, lest I should be one of the ignorant.’"
The Cow,2,68,"They said, ’Pray to thy Lord for us, that He may make clear to us what she may be.’ He said, ’He says she is a cow neither old, nor virgin, middling between the two; so do that you are bidden.’"
The Cow,2,69,"They said, ’Pray to thy Lord for us, that He make clear to us what her colour may be.’ He said, ’He says she shall be a golden cow, bright her colour, gladdening the beholders.’"
The Cow,2,70,"They said, ’Pray to thy Lord for us, that He make clear to us what she may be; cows are much alike to us; and, if God will, we shall then be guided.’"
The Cow,2,71,"He said, ’He says she shall be a cow not broken to plough the earth or to water the tillage, one kept secure, with no blemish on her.’ They said, ’Now thou hast brought the truth’; and therefore they sacrificed her, a thing they had scarcely done."
The Cow,2,72,"And when you killed a living soul, and disputed thereon -- and God disclosed what you were hiding --"
The Cow,2,73,"so We said, ’Smite him with part of it’; even so God brings to life the dead, and He shows you His signs, that haply you may have understanding."
The Cow,2,74,"Then your hearts became hardened thereafter and are like stones, or even yet harder; for there are stones from which rivers come gushing, and others split, so that water issues from them, and others crash down in the fear of God. And God is not heedless of the things you do."
The Cow,2,75,"Are you then so eager that they should believe you, seeing there is a party of them that heard God’s word, and then tampered with it, and that after they had comprehended it, wittingly?"
The Cow,2,76,"And when they meet those who believe, they say ’We believe’; and when they go privily one to another, they say, ’Do you speak to them of what God has revealed to you, that they may thereby dispute with you before your Lord? Have you no understanding?’"
The Cow,2,77,Know they not that God knows what they keep secret and what they publish?
The Cow,2,78,"And some there are of them that are common folk not knowing the Book, but only fancies and mere conjectures."
The Cow,2,79,"So woe to those who write the Book with their hands, then say, ’This is from God,’ that they may sell it for a little price; so woe to them for what their hands have written, and woe to them for their earnings."
The Cow,2,80,"And they say, ’The Fire shall not touch us save a number of days.’ Say: ’Have you taken with God a covenant? God will not fail in His covenant; or say you things against God of which you know nothing?"
The Cow,2,81,"Not so; whoso earns evil, and is encompassed by his transgression -- those are the inhabitants of the Fire; there they shall dwell forever."
The Cow,2,82,"And those that believe, and do deeds of righteousness -- those are the inhabitants of Paradise; there they shall dwell forever.’"
The Cow,2,83,"And when We took compact with the Children of Israel: ’You shall not serve any save God; and to be good to parents, and the near kinsman, and to orphans, and to the needy; and speak good to men, and perform the prayer, and pay the alms.’ Then you turned away, all but a few of you, swerving aside."
The Cow,2,84,"And when We took compact with you: ’You shall not shed your own blood, neither expel your own from your habitations’; then you confirmed it and yourselves bore witness."
The Cow,2,85,"Then there you are killing one another, and expelling a party of you from their habitations, conspiring against them in sin and enmity; and if they come to you as captives, you ransom them; yet their expulsion was forbidden you. What, do you believe in part of the Book, and disbelieve in part? What shall be the recompense of those of you who do that, but degradation in the present life, and on the Day of Resurrection to be returned unto the most terrible of chastisement? And God is not heedless of the things you do."
The Cow,2,86,"Those who have purchased the present life at the price of the world to come -- for them the chastisement shall not be lightened, neither shall they be helped."
The Cow,2,87,"And We gave to Moses the Book, and after him sent succeeding Messengers; and We gave Jesus son of Mary the clear signs, and confirmed him with the Holy Spirit; and whensoever there came to you a Messenger with that your souls had not desire for, did you become arrogant, and some cry lies to, and some slay?"
The Cow,2,88,"And they say, ’Our hearts are uncircumcised.’ Nay, but God has cursed them for their unbelief; little will they believe."
The Cow,2,89,"When there came to them a Book from God, confirming what was with them -- and they aforetimes prayed for victory over the unbelievers -- when there came to them that they recognized, they disbelieved in it; and the curse of God is on the unbelievers."
The Cow,2,90,"Evil is the thing they have sold themselves for, disbelieving in that which God sent down, grudging that God should send down of His bounty on whomsoever He will of His servants, and they were laden with anger upon anger; and for unbelievers awaits a humbling chastisement."
The Cow,2,91,"And when they were told, ’Believe in that God has sent down,’ they said, ’We believe in what was sent down on us’; and they disbelieve in what is beyond that, yet it is the truth confirming what is with them. Say: ’Why then were you slaying the Prophets of God in former time, if you were believers?’"
The Cow,2,92,"And Moses came to you with the clear signs, then you took to yourselves the Calf after him and you were evildoers."
The Cow,2,93,"And when We took compact with you, and raised over you the Mount: ’Take forcefully what We have given you and give ear.’ They said, ’We hear, and rebel’; and they were made to drink the Calf in their hearts for their unbelief. Say: ’Evil is the thing your faith bids you to, if you are believers.’"
The Cow,2,94,"Say: ’If the Last Abode with God is yours exclusively, and not for other people, then long for death -- if you speak truly.’"
The Cow,2,95,"But they will never long for it, because of that their hands have forwarded; God knows the evildoers;"
The Cow,2,96,"and thou shalt find them the eagerest of men for life. And of the idolaters; there is one of them wishes if he might be spared a thousand years, yet his being spared alive shall not remove him from the chastisement. God sees the things they do."
The Cow,2,97,"Say: ’Whosoever is an enemy to Gabriel -- he it was that brought it down upon thy heart by the leave of God, confirming what was before it, and for a guidance and good tidings to the believers."
The Cow,2,98,"Whosoever is an enemy to God and His angels and His Messengers, and Gabriel, and Michael - surely God is an enemy to the unbelievers.’"
The Cow,2,99,"And We have sent down unto thee signs, clear signs, and none disbelieves in them except the ungodly."
The Cow,2,100,"Why, whensoever they have made a covenant, does a party of them reject it? Nay, but the most of them are unbelievers."
The Cow,2,101,"When there has come to them a Messenger from God confirming what was with them, a party of them that were given the Book reject the Book of God behind their backs, as though they knew not,"
The Cow,2,102,"and they follow what the Satans recited over Solomon’s kingdom. Solomon disbelieved not, but the Satans disbelieved, teaching the people sorcery, and that which was sent down upon Babylon’s two angels, Harut and Marut; they taught not any man, without they said, ’We are but a temptation; do not disbelieve.’ From them they learned how they might divide a man and his wife, yet they did not hurt any man thereby, save by the leave of God, and they learned what hurt them, and did not profit them, knowing well that whoso buys it shall have no share in the world to come; evil then was that they sold themselves for, if they had but known."
The Cow,2,103,"Yet had they believed, and been godfearing, a recompense from God had been better, if they had but known."
The Cow,2,104,"O believers, do not say, ’Observe us,’ but say, ’Regard us’; and give ear; for unbelievers awaits a painful chastisement."
The Cow,2,105,Those unbelievers of the People of the Book and the idolaters wish not that any good should be sent down upon you from your Lord; but God singles out for His mercy whom He will; God is of bounty abounding.
The Cow,2,106,"And for whatever verse We abrogate or cast into oblivion, We bring a better or the like of it; knowest thou not that God is powerful over everything?"
The Cow,2,107,"Knowest thou not that to God belongs the kingdom of the heavens and the earth, and that you have none, apart from God, neither protector nor helper?"
The Cow,2,108,Or do you desire to question your Messenger as Moses was questioned in former time? Whoso exchanges belief for unbelief has surely strayed from the right way.
The Cow,2,109,"Many of the People of the Book wish they might restore you as unbelievers, after you have believed, in the jealousy of their souls, after the truth has become clear to them; yet do you pardon and be forgiving, till God brings His command; truly God is powerful over everything."
The Cow,2,110,"And perform the prayer, and pay the alms; whatever good you shall forward to your souls’ account, you shall find it with God; assuredly God sees the things you do."
The Cow,2,111,"And they say, ’None shall enter Paradise except that they be Jews or Christians.’ Such are their fancies. Say: ’Produce your proof, if you speak truly.’"
The Cow,2,112,"Nay, but whosoever submits his will to God, being a good-doer, his wage is with his Lord, and no fear shall be on them, neither shall they sorrow."
The Cow,2,113,"The Jews say, ’The Christians stand not on anything’; the Christians say, ’The Jews stand not on anything’; yet they recite the Book. So too the ignorant say the like of them. God shall decide between them on the Day of Resurrection touching their differences."
The Cow,2,114,"And who does greater evil than he who bars God’s places of worship, so that His Name be not rehearsed in them, and strives to destroy them? Such men might never enter them, save in fear; for them is degradation in the present world, and in the world to come a mighty chastisement."
The Cow,2,115,"To God belong the East and the West; whithersoever you turn, there is the Face of God; God is All-embracing, All-knowing."
The Cow,2,116,"And they say, ’God has taken to Him a son. Glory be to Him! Nay, to Him belongs all that is in the heavens and the earth; all obey His will --"
The Cow,2,117,"the Creator of the heavens and the earth; and when He decrees a thing, He but says to it ’Be,’ and it is."
The Cow,2,118,"And they that know not say, ’Why does God not speak to us? Why does a sign not come to us?’ So spoke those before them as these men say; their hearts are much alike. Yet We have made clear the signs unto a people who are sure"
The Cow,2,119,"We have sent thee with the truth, good tidings to bear, and warning. Thou shalt not be questioned touching the inhabitants of Hell."
The Cow,2,120,"Never will the Jews be satisfied with thee, neither the Christians, not till thou followest their religion. Say: ’God’s guidance is the true guidance.’ If thou followest their caprices, after the knowledge that has come to thee, thou shalt have against God neither protector nor helper."
The Cow,2,121,"Those to whom We have given the Book and who recite it with true recitation, they believe in it; and whoso disbelieves in it, they shall be the losers."
The Cow,2,122,"Children of Israel, remember My blessing wherewith I blessed you, and that I have preferred you above all beings;"
The Cow,2,123,"and beware a day when no soul for another shall give satisfaction, and no counterpoise shall be accepted from it, nor any intercession shall be profitable to it, neither shall they be helped."
The Cow,2,124,"And when his Lord tested Abraham with certain words, and he fulfilled them. He said, ’Behold, I make you a leader for the people.’ Said he, ’And of my seed?’ He said ’My covenant shall not reach the evildoers.’"
The Cow,2,125,"And when We appointed the House to be a place of visitation for the people, and a sanctuary, and: ’Take to yourselves Abraham’s station for a place of prayer.’ And We made covenant with Abraham and Ishmael: ’Purify My House for those that shall go about it and those that cleave to it, to those who bow and prostrate themselves.’"
The Cow,2,126,"And when Abraham said, ’My Lord, make this a land secure, and provide its people with fruits, such of them as believe in God and the Last Day.’ He said, ’And whoso disbelieves, to him I shall give enjoyment a little, then I shall compel him to the chastisement of the Fire -- how evil a homecoming!’"
The Cow,2,127,"And when Abraham, and Ishmael with him, raised up the foundations of the House: ’Our Lord, receive this from us; Thou art the All-hearing, the All-knowing;"
The Cow,2,128,"and, our Lord, make us submissive to Thee, and of our seed a nation submissive to Thee; and show us our holy rites, and turn towards us; surely Thou turnest, and art All-compassionate;"
The Cow,2,129,"and, our Lord, do Thou send among them a Messenger, one of them, who shall recite to them Thy signs, and teach them the Book and the Wisdom, and purify them; Thou art the All-mighty, the All-wise.’"
The Cow,2,130,"Who therefore shrinks from the religion of Abraham, except he be foolish-minded? Indeed, We chose him in the present world, and in the world to come he shall be among the righteous."
The Cow,2,131,"When his Lord said to him, ’Surrender,’ he said, ’I have surrendered me to the Lord of all Being.’"
The Cow,2,132,"And Abraham charged his sons with this and Jacob likewise: ’My sons, God has chosen for you the religion; see that you die not save in surrender.’"
The Cow,2,133,"Why, were you witnesses, when death came to Jacob? When he said to his sons, ’What will you serve after me?’ They said, ’We will serve thy God and the God of thy fathers Abraham, Ishmael and Isaac, One God; to Him we surrender.’"
The Cow,2,134,"That is a nation that has passed away; there awaits them that they have earned, and there awaits you that you have earned; you shall not be questioned concerning the things they did."
The Cow,2,135,"And they say, ’Be Jews or Christians and you shall be guided.’ Say thou: ’Nay, rather the creed of Abraham, a man of pure faith; he was no idolater.’"
The Cow,2,136,"Say you: ’We believe in God, and in that which has been sent down on us and sent down on Abraham, Ishmael, Isaac and Jacob, and the Tribes, and that which was given to Moses and Jesus and the Prophets, of their Lord; we make no division between any of them, and to Him we surrender.’"
The Cow,2,137,"And if they believe in the like of that you believe in, then they are truly guided; but if they turn away, then they are clearly in schism; God will suffice you for them; He is the All-hearing, the All-knowing;"
The Cow,2,138,the baptism of God; and who is there that baptizes fairer than God? Him we are serving.
The Cow,2,139,"Say: ’Would you then dispute with us concerning God, who is our Lord and your Lord? Our deeds belong to us, and to you belong your deeds; Him we serve sincerely."
The Cow,2,140,"Or do you say, ""Abraham, Ishmael, Isaac and Jacob, and the Tribes -- they were Jews, or they were Christians""?’ Say: ’Have you then greater knowledge, or God? And who does greater evil than he who conceals a testimony received from God? And God is not heedless of the things you do.’"
The Cow,2,141,"That is a nation that has passed away; there awaits them that they have earned, and there awaits you that you have earned; you shall not be questioned concerning the things they did."
The Cow,2,142,"The fools among the people will say, ’What has turned them from the direction they were facing in their prayers aforetime?’ Say: ""To God belong the East and the West; He guides whomsoever He will to a straight path.’"
The Cow,2,143,"Thus We appointed you a midmost nation that you might be witnesses to the people, and that the Messenger might be a witness to you; and We did not appoint the direction thou wast facing, except that We might know who followed the Messenger from him who turned on his heels -- though it were a grave thing save for those whom God has guided; but God would never leave your faith to waste - truly, God is All-gentle with the people, All-compassionate."
The Cow,2,144,"We have seen thee turning thy face about in the heaven; now We will surely turn thee to a direction that shall satisfy thee. Turn thy face towards the Holy Mosque; and wherever you are, turn your faces towards it. Those who have been given the Book know it is the truth from their Lord; God is not heedless of the things they do."
The Cow,2,145,"Yet if thou shouldst bring to those that have been given the Book every sign, they will not follow thy direction; thou art not a follower of their direction, neither are they followers of one another’s direction. If thou followest their caprices, after the knowledge that has come to thee, then thou wilt surely be among the evildoers"
The Cow,2,146,"whom We have given the Book, and they recognize as they recognize their sons, even though there is a party of them conceal the truth and that wittingly."
The Cow,2,147,The truth comes from thy Lord; then be not among the doubters.
The Cow,2,148,"Every man has his direction to which he turns; so be you forward in good works. Wherever you may be, God will bring you all together; surely God is powerful over everything."
The Cow,2,149,"From whatsoever place thou issuest, turn thy face towards the Holy Mosque; it is the truth from thy Lord. God is not heedless of the things you do."
The Cow,2,150,"From whatsoever place thou issuest, turn thy face towards the Holy Mosque; and wherever you may be, turn your faces towards it, that the people may not have any argument against you, excepting the evildoers of them; and fear you them not, but fear you Me; and that I may perfect My blessing upon you, and that haply so you may be guided;"
The Cow,2,151,"as also We have sent among you, of yourselves, a Messenger, to recite Our signs to you and to purify you, and to teach you the Book and the Wisdom, and to teach you that you knew not."
The Cow,2,152,"So remember Me, and I will remember you; and be thankful to Me; and be you not ungrateful towards Me."
The Cow,2,153,"O all you who believe, seek you help in patience and prayer; surely God is with the patient."
The Cow,2,154,"And say not of those slain in God’s way, ’They are dead’; rather they are living, but you are not aware."
The Cow,2,155,"Surely We will try you with something of fear and hunger, and diminution of goods and lives and fruits; yet give thou good tidings unto the patient"
The Cow,2,156,"who, when they are visited by an affliction, say, ’Surely we belong to God, and to Him we return’;"
The Cow,2,157,"upon those rest blessings and mercy from their Lord, and those -- they are the truly guided."
The Cow,2,158,"Safa and Marwa are among the waymarks of God; so whosoever makes the Pilgrimage to the House, or the Visitation, it is no fault in him to circumambulate them; and whoso volunteers good, God is All-grateful, All-knowing"
The Cow,2,159,"Those who conceal the clear signs and the guidance that We have sent down, after We have shown them clearly in the Book -- they shall be cursed by God and the cursers,"
The Cow,2,160,"save such as repent and make amends, and show clearly -- towards them I shall turn; I turn, All-compassionate."
The Cow,2,161,"But those who disbelieve, and die disbelieving -- upon them shall rest the curse of God and the angels, and of men altogether,"
The Cow,2,162,therein dwelling forever; the chastisement shall not be lightened for them; no respite shall be given them.
The Cow,2,163,"Your God is One God; there is no god but He, the All-merciful, the All-compassionate."
The Cow,2,164,".. Surely in the creation of the heavens and the earth and the alternation of night and day and the ship that runs in the sea with profit to men, and the water God sends down from heaven therewith reviving the earth after it is dead and His scattering abroad in it all manner of crawling thing, and the turning about of the winds and the clouds compelled between heaven and earth -- surely there are signs for a people having understanding."
The Cow,2,165,"Yet there be men who take to themselves compeers apart from God, loving them as God is loved; but those that believe love God more ardently. O if the evildoers might see, when they see the chastisement, that the power altogether belongs to God, and that God is terrible in chastisement,"
The Cow,2,166,"when those that were followed disown their followers, and they see the chastisement, and their cords are cut asunder,"
The Cow,2,167,"and those that followed say, ’O if only we might return again and disown them, as they have disowned us!’ Even so God shall show them their works. O bitter regrets for them! Never shall they issue from the Fire."
The Cow,2,168,"O men, eat of what is in the earth lawful and good; and follow not the steps of Satan; he is a manifest foe to you."
The Cow,2,169,"He only commands you to evil and indecency, and that you should speak against God such things as you know not."
The Cow,2,170,"And when it is said to them, ’Follow what God has sent down,’ they say, ’No; but we will follow such things as we found our fathers doing.’ What? And if their fathers had no understanding of anything, and if they were not guided?"
The Cow,2,171,"The likeness of those who disbelieve is as the likeness of one who shouts to that which hears nothing, save a call and a cry; deaf, dumb, blind -- they do not understand."
The Cow,2,172,"O believers, eat of the good things wherewith We have provided you, and give thanks to God, if it be Him that you serve."
The Cow,2,173,"These things only has He forbidden you: carrion, blood, the flesh of swine, what has been hollowed to other than God. Yet who so is constrained, not desiring nor transgressing, no sin shall be on him; God is All-forgiving, All-compassionate."
The Cow,2,174,"Those who conceal what of the Book God has sent down on them, and sell it for a little price - they shall eat naught but the Fire in their bellies; God shall not speak to them on the Day of Resurrection neither purify them; there awaits them a painful chastisement."
The Cow,2,175,"Those are they that have bought error at the price of guidance, and chastisement at the price of pardon; how patiently they shall endure the Fire!"
The Cow,2,176,"That, because God has sent down the Book with the truth; and those that are at variance regarding the Book are in wide schism."
The Cow,2,177,"It is not piety, that you turn your faces to the East and to the West. True piety is this: to believe in God, and the Last Day, the angels, the Book, and the Prophets, to give of one’s substance, however cherished, to kinsmen, and orphans, the needy, the traveller, beggars, and to ransom the slave, to perform the prayer, to pay the alms. And they who fulfil their covenant when they have engaged in a covenant, and endure with fortitude misfortune, hardship and peril, these are they who are true in their faith, these are the truly godfearing."
The Cow,2,178,"O believers, prescribed for you is retaliation, touching the slain; freeman for freeman, slave for slave, female for female. But if aught is pardoned a man by his brother, let the pursuing be honourable, and let the payment be with kindliness. That is a lightening granted you by your Lord, and a mercy; and for him who commits aggression after that -- for him there awaits a painful chastisement."
The Cow,2,179,"In retaliation there is life for you, men possessed of minds; haply you will be godfearing."
The Cow,2,180,"Prescribed for you, when any of you is visited by death, and he leaves behind some goods, is to make testament in favour of his parents and kinsmen honourably -- an obligation on the godfearing."
The Cow,2,181,"Then if any man changes it after hearing it, the sin shall rest upon those who change it; surely God is All-hearing, All-knowing."
The Cow,2,182,"But if any man fears injustice or sin from one making testament, and so makes things right between them, then sin shall not rest upon him; surely God is All-forgiving, All-compassionate."
The Cow,2,183,"O believers, prescribed for you is the Fast, even as it was prescribed for those that were before you -- haply you will be godfearing --"
The Cow,2,184,"for days numbered; and if any of you be sick, or if he be on a journey, then a number of other days; and for those who are able to fast, a redemption by feeding a poor man. Yet better it is for him who volunteers good, and that you should fast is better for you, if you but know;"
The Cow,2,185,"the month of Ramadan, wherein the Koran was sent down to be a guidance to the people, and as clear signs of the Guidance and the Salvation. So let those of you, who are present at the month, fast it; and if any of you be sick, or if he be on a journey, then a number of other days; God desires ease for you, and desires not hardship for you; and that you fulfil the number, and magnify God that He has guided you, and haply you will be thankful."
The Cow,2,186,"And when My servants question thee concerning Me -- I am near to answer the call of the caller, when he calls to Me; so let them respond to Me, and let them believe in Me; haply so they will go aright."
The Cow,2,187,"Permitted to you, upon the night of the Fast, is to go in to your wives; -- they are a vestment for you, and you are a vestment for them. God knows that you have been betraying yourselves, and has turned to you and pardoned you. So now lie with them, and seek what God has prescribed for you. And eat and drink, until the white thread shows clearly to you from the black thread at the dawn; then complete the Fast unto the night, and do not lie with them while you cleave to the mosques. Those are God’s bounds; keep well within them. So God makes clear His signs to men; haply they will be godfearing."
The Cow,2,188,"Consume not your goods between you in vanity; neither proffer it to the judges, that you may sinfully consume a portion of other men’s goods, and that wittingly."
The Cow,2,189,"They will question thee concerning the new moons. Say: ’They are appointed times for the people, and the Pilgrimage.’ It is not piety to come to the houses from the backs of them; but piety is to be godfearing; so come to the houses by their doors, and fear God; haply so you will prosper."
The Cow,2,190,"And fight in the way of God with those; who fight with you, but aggress not: God loves not the aggressors."
The Cow,2,191,"And slay them wherever you come upon them, and expel them from where they expelled you; persecution is more grievous than slaying. But fight them not by the Holy Mosque until they should fight you there; then, if they fight you, slay them -- such is the recompense of unbelievers --"
