title,title_en,volume,author,translator,description,book,chapter,hadees_number,hadees_arabic,hadees_english
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 23 | Hadith,Ḥadīth #23,حَدَّثَنِي مُحَمَّدُ بْنُ اَلْحَسَنِ بْنِ أَحْمَدَ بْنِ اَلْوَلِيدِ رَحِمَهُ اَللَّهُ قَالَ حَدَّثَنِي مُحَمَّدُ بْنُ اَلْحَسَنِ اَلصَّفَّارُ عَنْ ظَرِيفِ بْنِ نَاصِحٍ رَفَعَهُ إِلَى مُحَمَّدِ بْنِ عَلِيٍّ ع قَالَ : إِنَّمَا شِيعَةُ عَلِيٍّ ع اَلْمُتَبَاذِلُونَ فِي وَلاَيَتِنَا اَلْمُتَحَابُّونَ فِي مَوَدَّتِنَا اَلْمُتَزَاوِرُونَ لِإِحْيَاءِ أَمْرِنَا إِنْ غَضِبُوا لَمْ يَظْلِمُوا وَ إِنْ رَضُوا لَمْ يُسْرِفُوا بَرَكَةٌ لِمَنْ جَاوَرُوا وَ سِلْمٌ لِمَنْ خَالَطُوا.,"Mohammed bin al-Hasan bin Ahmed bin al-Waleed, Allah may have mercy upon him, narrated to me from Mohammed bin al-Hasan as-Saffar from al-Abbas bin Marouf from al-Hasan bin Ali bin Faddhal from Zharif bin Nasih… that Mohammed bin Ali said: The Shia of Ali are surely those who meet the needs of each other for the sake of (their loyalty to) our leadership, love each other for the sake of our cherishment, and exchange visits for the sake of proclaiming our affairs. They do not oppress when they are enraged and do not exaggerate when they are pleased. They are blessings for their neighbors and peace for their associates."
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 24 | Hadith,Ḥadīth #24,أَبِي رَحِمَهُ اَللَّهُ قَالَ حَدَّثَنِي سَعْدُ بْنُ عَبْدِ اَللَّهِ قَالَ حَدَّثَنِي مُحَمَّدُ بْنُ عِيسَى عَنْ عَمْرِو بْنِ أَبِي اَلْمِقْدَامِ عَنْ أَبِيهِ قَالَ قَالَ لِي أَبُو جَعْفَرٍ ع إِنَّهُ قَالَ : شِيعَةُ عَلِيٍّ ع اَلشَّاحِبُونَ اَلنَّاحِلُونَ اَلذَّابِلُونَ ذبلة ذَابِلَةٌ شِفَاهُهُمْ خَمِيصَةٌ بُطُونُهُمْ مُتَغَيِّرَةٌ أَلْوَانُهُمْ.,"My father, Allah may have mercy upon him, narrated to us from Ahmed bin Idris from Mohammed bin Ahmed from Mohammed bin Easa from Abu Mohammed al-Ansari from Amr bin Abi al-Miqdam from his father that Abu Ja’far said to him: O Abu al-Miqdam, the Shia of Ali are the pale, the thin, and the emaciated. Their lips are dry, their stomachs are atrophied, and their colors are faded."
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 25 | Hadith,Ḥadīth #25,وَ بِهَذَا اَلْإِسْنَادِ قَالَ : قَالَ أَبُو جَعْفَرٍ ع لِجَابِرٍ يَا جَابِرُ إِنَّمَا شِيعَةُ عَلِيٍّ ع مَنْ لاَ يَعْدُو صَوْتُهُ سَمْعَهُ وَ لاَ شَحْنَاؤُهُ بَدَنَهُ لاَ يَمْدَحُ لَنَا قَالِياً وَ لاَ يُوَاصِلُ لَنَا مُبْغِضاً وَ لاَ يُجَالِسُ لَنَا عَائِباً شِيعَةُ عَلِيٍّ ع مَنْ لاَ يَهِرُّ هَرِيرَ اَلْكَلْبِ وَ لاَ يَطْمَعُ طَمَعَ اَلْغُرَابِ وَ لاَ يَسْأَلُ اَلنَّاسَ وَ إِنْ مَاتَ جُوعاً أُولَئِكَ اَلْخَفِيفَةُ عَيْشَتُهُمْ اَلْمُنْتَقِلَةُ دِيَارُهُمْ إِنْ شَهِدُوا لَمْ يُعْرَفُوا وَ إِنْ غَابُوا لَمْ يُفْتَقَدُوا وَ إِنْ مَرِضُوا لَمْ يُعَادُوا وَ إِنْ مَاتُوا لَمْ يُشْهَدُوا فِي قُبُورِهِمْ يَتَزَاوَرُونَ قُلْتُ وَ أَيْنَ أَطْلُبُ هَؤُلاَءِ قَالَ فِي أَطْرَافِ اَلْأَرْضِ بَيْنَ اَلْأَسْوَاقِ وَ هُوَ قَوْلُ اَللَّهِ تَعَالَى عَزَّ وَ جَلَّ- أَذِلَّةٍ عَلَى اَلْمُؤْمِنِينَ أَعِزَّةٍ عَلَى اَلْكََافِرِينَ .,"The same previous series of narration… that Abu Ja’far said to Jabir: O Jabir, the Shia of Ali are only those whose voices do not exceed their hearings and detestation does not exceed their bodies. They do not praise those who abhor us, regard those who hate us, or associate with those who revile at us. The true Shia of Ali do not bark like dogs, covet like craws, or beg people openly even if they starve. Their living is hardly sufficient. Their dwellings are roving. When they are present, they are not recognized. When they are absent, they are not missed. When they are ailed, nobody visit them. When they die, nobody participate in their funeral ceremonies. They exchange visits in their graves. Jabir asked: Where can I find such people? The Imam answered: You will find them living in the outskirts and among the marts. They are the intendeds in Allah’s saying: They are humble towards the believers and dignified to the unbelievers. ( : )"
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 26 | Hadith,Ḥadīth #26,حَدَّثَنِي مُحَمَّدُ بْنُ اَلْحَسَنِ بْنِ اَلْوَلِيدِ رَضِيَ اَللَّهُ عَنْهُ عَنِ اَلْمُفَضَّلِ بْنِ قَيْسٍ عَنْ أَبِي عَبْدِ اَللَّهِ ع قَالَ كَمْ شِيعَتُنَا بِالْكُوفَةِ قَالَ قُلْتُ خَمْسُونَ أَلْفاً قَالَ فَمَا زَالَ يَقُولُ حَتَّى قَالَ أَ تَرْجُو أَنْ يَكُونُوا عِشْرِينَ ثُمَّ قَالَ ع- وَ اَللَّهِ لَوَدِدْتُ أَنْ يَكُونَ بِالْكُوفَةِ خَمْسَةٌ وَ عِشْرُونَ رَجُلاً يَعْرِفُونَ أَمْرَنَا اَلَّذِي نَحْنُ عَلَيْهِ وَ لاَ يَقُولُونَ عَلَيْنَا إِلاَّ بِالْحَقِّ .,"Mohammed bin al-Hasan bin al-Waleed, Allah may please him, … from al-Mufaddhal bin Qays that Abu Abdullah asked him about the number of the Shia in Kufa. He answered: They are fifty thousand. The Imam said: Do you hope they were less? He went on saying until he said: Do you hope they were twenty individuals? By Allah I swear, I wish they were twenty five individuals provided that they acknowledge our beliefs and say about us nothing but the truth.”"
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 27 | Hadith,Ḥadīth #27,حَدَّثَنَا مُحَمَّدُ بْنُ عَلِيٍّ مَاجِيلَوَيْهِ رَحِمَهُ اَللَّهُ عَنْ أَبِي عَبْدِ اَللَّهِ ع قَالَ : قَالَ لَهُ أَبُو جَعْفَرٍ اَلدَّوَانِيقِيُّ بِالْحِيرَةِ أَيَّامَ أَبِي اَلْعَبَّاسِ يَا أَبَا عَبْدِ اَللَّهِ مَا بَالُ اَلرَّجُلِ مِنْ شِيعَتِكُمْ يَسْتَخْرِجُ مَا فِي جَوْفِهِ فِي مَجْلِسٍ وَاحِدٍ حَتَّى يُعْرَفَ مَذْهَبُهُ فَقَالَ ع ذَلِكَ بِحَلاَوَةِ اَلْإِيمَانِ فِي صُدُورِهِمْ مِنْ حَلاَوَتِهِ يُبْدُونَهُ تَبَدِّياً .,"Mohammad bin Ali Majilwayh, Allah may have mercy upon him, … In al-Hira during the reign of Abu al-Abbas, Abu Ja’far ad-Dawaniqi said to Imam Abu Abdullah “O Abu Abdullah, I noticed that any individual of the Shia speak out all that he hides in one session so that his trend would be easily known. Why is that?” The Imam answered: This is because of the sweetness of faith that the Shia carry in their chests. For that sweetness, they show the hidden all at once."
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 28 | Hadith,Ḥadīth #28,أَبِي رَحِمَهُ اَللَّهُ قَالَ حَدَّثَنِي أَحْمَدُ بْنُ إِدْرِيسَ قَالَ حَدَّثَنِي مُحَمَّدُ بْنُ أَحْمَدَ عَنِ اِبْنِ أَبِي عُمَيْرٍ يَرْفَعُهُ إِلَى أَحَدِهِمْ ع أَنَّهُ قَالَ : بَعْضُكُمْ أَكْثَرُ صَلاَةً مِنْ بَعْضٍ وَ بَعْضُكُمْ أَكْثَرُ حَجّاً مِنْ بَعْضٍ وَ بَعْضُكُمْ أَكْثَرُ صَدَقَةً مِنْ بَعْضٍ وَ بَعْضُكُمْ أَكْثَرُ صِيَاماً مِنْ بَعْضٍ وَ أَفْضَلُكُمْ أَفْضَلُ مَعْرِفَةً.,"My father, Allah may have mercy upon him, narrated to us from Ahmed bin Idris from Mohammed bin Ahmed from Ibn Abi Umair that one of the Imams said: Some of you offer more prayers than others do. Some perform the hajj more often than others do. Some give alms more than others do. Some observe the fasting more than others do. The best of you, however, are the most knowledgeable."
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 29 | Hadith,Ḥadīth #29,حَدَّثَنِي مُحَمَّدُ بْنُ مُوسَى اَلْمُتَوَكِّلُ رَحِمَهُ اَللَّهُ قَالَ حَدَّثَنِي مُحَمَّدُ بْنُ يَحْيَى اَلْعَطَّارُ قَالَ حَدَّثَنِي اَلْمُفَضَّلُ بْنُ زِيَادٍ اَلْعَبْدِيُّ عَنْ أَبِي عَبْدِ اَللَّهِ ع قَالَ : إِنَّا أَهْلُ بَيْتٍ صَادِقُونَ هَمُّكُمْ مَعَالِمُ دِينِكُمْ وَ هَمُّ عَدُوِّكُمْ بِكُمْ وَ أُشْرِبَ قُلُوبُهُمْ لَكُمْ بُغْضاً يُحَرِّفُونَ مَا يَسْمَعُونَ مِنْكُمْ كُلَّهُ وَ يَجْعَلُونَ لَكُمْ أَنْدَاداً ثُمَّ يَرْمُونَكُمْ بِهِ بُهْتَاناً فَحَسْبُهُمْ بِذَلِكَ عِنْدَ اَللَّهِ مَعْصِيَةً.,"Mohammed bin Musa bin al-Mutawakkil, Allah may have mercy upon him, narrated to me from Mohammed bin Yahya al-Attar from … al-Mufaddhal bin Ziyad al-Abdi that Abu Abdullah said: We are truthful household. Your main concern is the affairs of your religion. The main concern of your enemies is you. Their hearts are full of enmity against you. They distort the words that they hear from you, consider other things as equal to you, and they accuse you of such things out of slander. This is surely a sufficient act of disobedience in the sight of Allah."
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 30 | Hadith,Ḥadīth #30,حَدَّثَنِي أَحْمَدُ بْنُ مُحَمَّدِ بْنِ يَحْيَى اَلْعَطَّارُ عَنْ مُحَمَّدِ بْنِ يَحْيَى بْنِ سَدِيرٍ قَالَ قَالَ أَبُو عَبْدِ اَللَّهِ ع إِذَا كَانَ يَوْمُ اَلْقِيَامَةِ دُعِيَ اَلْخَلاَئِقُ بِأُمَّهَاتِهِمْ مَا خَلاَنَا وَ شِيعَتَنَا فَإِنَّا لاَ سِفَاحَ بَيْنَنَا.,"Ahmed bin Mohammed bin Yahya al-Attar narrated to me from Mohammed bin Yahya bin Sadir that Abu Abdullah said: ""On the Day of Resurrection, all the creatures will be called with the names of their mothers. We, as well as our Shia, are not bound by this act, because we are saved from adultery."""
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 31 | Hadith,Ḥadīth #31,حَدَّثَنِي اَلْحَسَنُ بْنُ أَحْمَدَ عَنْ أَبِيهِ عَنْ مُحَمَّدِ بْنِ أَحْمَدَ عَنْ عَبْدِ اَللَّهِ بْنِ خَالِدٍ اَلْكِنَانِيِّ قَالَ : اِسْتَقْبَلَنِي أَبُو اَلْحَسَنِ مُوسَى بْنُ جَعْفَرٍ ع وَ قَدْ عَلَّقْتُ سَمَكَةً بِيَدِي قَالَ اِقْذِفْهَا إِنِّي لَأَكْرَهُ لِلرَّجُلِ‌[اَلسَّرِيِ‌] أَنْ يَحْمِلَ اَلشَّيْ‌ءَ اَلدَّنِيَّ بِنَفْسِهِ ثُمَّ قَالَ ع إِنَّكُمْ قَوْمٌ أَعْدَاؤُكُمْ كَثِيرٌ يَا مَعْشَرَ اَلشِّيعَةِ إِنَّكُمْ قَوْمٌ عَادَاكُمُ اَلْخَلْقُ فَتَزَيَّنُوا لَهُمْ مَا قَدَرْتُمْ عَلَيْهِ .,"Al-Hasan bin Ahmed from his father that Abdullah bin Jibilla al-Kinani related: A fish was hanging down my hand when I met Abu al-Hasan Musa bin Ja’far . He asked me to throw that fish and said: I do not like for the noble men to carry cheap things themselves. He then added: O Shia, your enemies are numerous. All people antagonized you. Hence, you should keep good appearances before them as much as possible."
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 32 | Hadith,Ḥadīth #32,حَدَّثَنِي مُحَمَّدُ بْنُ عَلِيٍّ مَاجِيلَوَيْهِ قَالَ حَدَّثَنِي عَمِّي مُحَمَّدُ بْنُ أَبِي قَاسِمٍ عَنْ هَارُونَ بْنِ مُسْلِمٍ عَنْ مَسْعَدَةَ بْنِ صَدَقَةَ قَالَ : سُئِلَ أَبُو عَبْدِ اَللَّهِ ع عَنْ شِيعَتِهِمْ فَقَالَ شِيعَتُنَا مَنْ قَدَّمَ مَا اِسْتَحْسَنَ وَ أَمْسَكَ مَا اِسْتَقْبَحَ وَ أَظْهَرَ اَلْجَمِيلَ وَ سَارَعَ بِالْأَمْرِ اَلْجَلِيلِ رَغْبَةً إِلَى رَحْمَةِ اَلْجَلِيلِ فَذَاكَ مِنَّا وَ إِلَيْنَا وَ مَعَنَا حَيْثُ مَا كُنَّا .,"Mohammed bin Ali Majilwayh narrated to me from his uncle Mohammed bin Abi al-Qasim from Harun bin Muslim that Mas’ada bin Sadaqa related: As he was asked about the Shia, Abu Abdullah said: Our Shia are those who prefer what they favor, withhold what they find ugly, behave nicely, and provide the grand matter out of their desire for the mercy of the Magnificent Allah. Those are from, belong to, and accompany us wherever we are."
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 33 | Hadith,Ḥadīth #33,حَدَّثَنِي مُحَمَّدُ بْنُ مُوسَى اَلْمُتَوَكِّلُ رَحِمَهُ اَللَّهُ قَالَ حَدَّثَنِي عَبْدُ اَللَّهِ بْنُ جَعْفَرٍ اَلْحِمْيَرِيُّ عَنِ اَلْأَصْبَغِ بْنِ نُبَاتَةَ قَالَ : خَرَجَ عَلِيٌّ ع ذَاتَ يَوْمٍ وَ نَحْنُ مُجْتَمِعُونَ فَقَالَ مَنْ أَنْتُمْ وَ مَا اِجْتِمَاعُكُمْ فَقُلْنَا قَوْمٌ مِنْ شِيعَتِكَ يَا أَمِيرَ اَلْمُؤْمِنِينَ فَقَالَ مَا لِي لاَ أَرَى سِيمَاءَ اَلشِّيعَةِ عَلَيْكُمْ فَقُلْنَا وَ مَا سِيمَاءُ اَلشِّيعَةِ فَقَالَ ع صُفْرُ اَلْوُجُوهِ مِنْ صَلاَةِ اَللَّيْلِ عُمْشُ اَلْعُيُونِ مِنْ مَخَافَةِ اَللَّهِ ذُبُلُ اَلشِّفَاهِ مِنَ اَلصِّيَامِ عَلَيْهِمْ غَبَرَةُ اَلْخَاشِعِينَ .,"Mohammed bin Musa bin al-Mutawakkil, Allah may have mercy upon him, narrated to me from Abdullah bin Ja’far al-Himyari from … al-Asbagh bin Nubata related: We were gathering when Amir ul-Mu’minin went out and asked about the reason of our gathering. “We are your Shia, Amir ul-Mu’minin,” we answered. He said, “But I cannot see the marks of the Shia on your faces.” “What are the marks of the Shia?” asked we. He spoke: The Shia are pale-faced because of staying up at nights for offering prayers, bleary-eyed because of fear of Allah, and dry-lipped because of fasting. The dust of the submissive covers them."
Ṣifāt al-Shīʿa,Attributes of the Shīʿa,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Badr Shahin,"Ṣifāt al-Shīʿa by Shaykh al-Ṣadūq explores the ethical and behavioural attributes that Shīʿī individuals should embody through the lens of narrations attributed to the Ahl al-Bayt (as). This book comprises 71 Ḥadīths and covers a range of topics such as: Characteristics of the Shīʿa, Submission to the Imams' commands, Attributes of the Pious, Attributes of the Believer, Guidelines for Social Interaction, Strength in Religion, Allying with Others for the sake of God, Dissociation for the sake of God, Nobility of Character. These topics are not only emphasised within, but the manner in which they can be manifested are explained from time to time.",Section 1,Chapter 34 | Hadith,Ḥadīth #34,أَبِي رَحِمَهُ اَللَّهُ قَالَ حَدَّثَنِي سَعْدُ بْنُ عَبْدِ اَللَّهِ عَنْ أَبِي بَصِيرٍ عَنْ أَبِي عَبْدِ اَللَّهِ ع قَالَ : قُلْتُ جُعِلْتُ فِدَاكَ صِفْ لِي شِيعَتَكَ قَالَ ع شِيعَتُنَا مَنْ لاَ يَعْدُو صَوْتُهُ سَمْعَهُ وَ لاَ شَحْنَاؤُهُ بَدَنَهُ وَ لاَ يَطْرَحُ كَلَّهُ عَلَى غَيْرِهِ وَ لاَ يَسْأَلُ غَيْرَ إِخْوَانِهِ وَ لَوْ مَاتَ جُوعاً شِيعَتُنَا مَنْ لاَ يَهِرُّ هَرِيرَ اَلْكَلْبِ وَ لاَ يَطْمَعُ طَمَعَ اَلْغُرَابِ شِيعَتُنَا اَلْخَفِيفَةُ عَيْشُهُمْ اَلْمُنْتَقِلَةُ دِيَارُهُمْ شِيعَتُنَا اَلَّذِينَ فِي أَمْوَالِهِمْ حَقٌّ مَعْلُومٌ وَ يَتَوَاسَوْنَ وَ عِنْدَ اَلْمَوْتِ لاَ يَجْزَعُونَ وَ فِي قُبُورِهِمْ يَتَزَاوَرُونَ قَالَ قُلْتُ جُعِلْتُ فِدَاكَ فَأَيْنَ أَطْلُبُهُمْ قَالَ فِي أَطْرَافِ اَلْأَرْضِ وَ بَيْنَ اَلْأَسْوَاقِ كَمَا قَالَ اَللَّهُ عَزَّ وَ جَلَّ فِي كِتَابِهِ - أَذِلَّةٍ عَلَى اَلْمُؤْمِنِينَ أَعِزَّةٍ عَلَى اَلْكََافِرِينَ .,"My father, Allah may have mercy upon him, narrated to us from Sa’d bin Abdullah from … Abu Bassir related: I asked Abu Abdullah : May Allah make me your sacrifice. Describe the Shia for me. He said: Our Shia are only those whose voices do not exceed their hearings and detestation does not exceed their bodies. They do not burden others with their loads. They do not ask anybody other than their friends even if they starve. Our Shia do not bark like dogs or covet like craws. Our Shia’s livings are hardly sufficient and their dwellings are roving. Our Shia are those who dedicate a definite right in their wealth. They help each other, do not worry about death, and exchange visits in their graves. I asked: Where can I find such people? He answered: You will find them living in the outskirts and among the marts. They are the intendeds in Allah’s saying: Theyare humble towards the believers and dignified to the unbelievers. ( : )"
