title,title_en,volume,author,translator,description,book,chapter,hadees_number,hadees_arabic,hadees_english
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 75 | Reward of Calling out the Azaan,Ḥadīth #1,حَدَّثَنِی مُحَمَّدُ بْنُ الْحَسَنِ ره قَالَ حَدَّثَنِی مُحَمَّدُ بْنُ الْحَسَنِ الصَّفَّارُ عَنْ مُحَمَّدِ بْنِ الْحُسَیْنِ بْنِ أَبِی الْخَطَّابِ عَنْ جَعْفَرِ بْنِ بَشِیرٍ الْعَرْزَمِیِّ عَنْ أَبِی عَبْدِ اللَّهِ ع قَالَ: أَطْوَلُ النَّاسِ أَعْنَاقاً یَوْمَ الْقِیَامَهِ الْمُؤَذِّنُونَ.,1. It was narrated to me by Muhammad b. al-Hassan who said it was narrated to me by Muhammad b. al-Hassan al-Saffar from Muhammad b. al-Hussain b. Abi al-Khattab from Ja’far b. Basheer al-’Arzami from Abi Abdillah who said: “The most elevated people on the Day of Judgment will be those who used to call out the Azaan.”
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 76 | Reward of saying Azaan for seven years,Ḥadīth #1,notfound,"1. Imam Muhammad Baqir says, “One who recites Azaan for seven years with an intention of seeking reward from Allah would appear on the Day of Judgment without any sin to his name.”"
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 77 | Reward of reciting Azaan in a Muslim city for a year,Ḥadīth #1,أَبِی ره قَالَ حَدَّثَنِی أَحْمَدُ بْنُ إِدْرِیسَ عَنْ مُحَمَّدِ بْنِ عَلِیٍّ عَنْ مُصْعَبِ بْنِ سَلَّامٍ التَّیْمِیِّ عَنْ سَعْدِ بْنِ ظَرِیفٍ عَنْ أَبِی جَعْفَرٍ ع قَالَ: مَنْ أَذَّنَ سَبْعَ سِنِینَ مُحْتَسِباً جَاءَ یَوْمَ الْقِیَامَهِ وَ لَا ذَنْبَ لَهُ.,1. My father said: it was narrated to me by Ahmad b. Idris from Muhammad b. Ali from Mus’ab b. Salam al-Taymi from Sa’d b. Dharif from Abi Ja’far who said: “Paradise becomes incumbent on one who recites Azaan for a year in a city having Muslim population.”
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 78 | Reward of repeating Azaan,Ḥadīth #1,أَبِی ره قَالَ حَدَّثَنِی عَبْدُ اللَّهِ بْنُ جَعْفَرٍ الْحِمْیَرِیُّ عَنْ مُحَمَّدِ بْنِ عِیسَی عَنِ الْحَسَنِ بْنِ مَحْبُوبٍ عَنْ جَمِیلِ بْنِ صَالِحٍ عَنِ الْحَارِثِ بْنِ الْمُغِیرَهِ الْبَصْرِیِّ عَنْ أَبِی عَبْدِ اللَّهِ ع قَالَ: مَنْ سَمِعَ الْمُؤَذِّنَ یَقُولُ أَشْهَدُ أَنْ لَا إِلَهَ إِلَّا اللَّهُ وَ أَشْهَدُ أَنَّ مُحَمَّداً رَسُولُ اللَّهِ فَقَالَ مُصَدِّقاً مُحْتَسِباً وَ أَنَا أَشْهَدُ أَنْ لَا إِلَهَ إِلَّا اللَّهُ وَ أَنَّ مُحَمَّداً رَسُولُ اللَّهِ أَکْتَفِی بِهَا عَنْ کُلِّ مَنْ أَبَی وَ جَحَدَ وَ أُعِینُ بِهَا مَنْ أَقَرَّ وَ شَهِدَ إِلَّا غَفَرَ اللَّهُ لَهُ بِعَدَدِ مَنْ أَنْکَرَ وَ جَحَدَ وَ بِعَدَدِ مَنْ أَقَرَّ وَ شَهِدَ.,1. My father said: it was narrated to me by Abdillah b. Ja’far al-Himyari from Muhammad b. Isa from al-Hassan b. Mahbub from Jameel b. Salih from al-Harith b. al-Mughira al-Basri from Abi Abdillah who said: “One who hears the Muezzin say: Ash-hadu allaa ilaaha illallaahu wa ash-hadu anna muh’ammadar rasoolullaah and testifies it for the sake of seeking reward from Allah by saying Wa anaa ash-hadu allaa ilaaha illallaahu wa anna muh’ammadar rasoolullaahi aktafee bihimaa a’n kulli man abaa wa jah’ada wa uee’nu bihimaa man aqarra wa shahid Almighty Allah forgives him with the forgiveness equal to those who testify in this way and those who don’t.”
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 79 | Reward of reciting Azaan for ten years seeking reward from Allah,Ḥadīth #1,حَدَّثَنِی مُحَمَّدُ بْنُ مُوسَی بْنِ الْمُتَوَکِّلِ قَالَ حَدَّثَنِی مُحَمَّدُ بْنُ یَحْیَی عَنْ مُحَمَّدِ بْنِ أَحْمَدَ عَنْ مُحَمَّدِ بْنِ نَاجِیَهَ عَنْ مُحَمَّدِ بْنِ عَلِیٍّ عَنْ مُصْعَبِ بْنِ سَلَّامٍ التَّیْمِیِّ عَنْ سَعْدِ بْنِ ظَرِیفٍ عَنْ أَبِی جَعْفَرٍ ع قَالَ: مَنْ أَذَّنَ عِشْرِینَ سَنَهً مُحْتَسِباً یَغْفِرُ اللَّهُ لَهُ مَدَّ بَصَرِهِ وَ مَدَّ صَوْتِهِ فِی السَّمَاءِ وَ یُصَدِّقُهُ کُلُّ رَطْبٍ وَ یَابِسٍ سَمِعَهُ وَ لَهُ بِکُلِّ مَنْ یُصَلِّی مَعَهُ فِی مَسْجِدِهِ سَهْمٌ وَ لَهُ مِنْ کُلِّ مَنْ یُصَلِّی بِصَوْتِهِ حَسَنَهٌ.,"1. It was narrated to me by Muhammad b. Musa b. al-Mutawakil who said it was narrated to me by Muhammad b. Yahya from Muhammad b. Ahmad from Muhammad b. Najayh from Muhammad b. Ali from Mus’ab b. Salam al-Taymi from Sa’d b. Dharif from Abi Ja’far who said: “One who recites Azaan for ten years seeking reward from Allah, Allah would forgive him with the forgiveness equal to the number of times he looks at the sky and number of times his voice comes out. Everything, be it dry or wet will testify it. All those who hear this person and pray inside the mosque will also get a part of this reward.”"
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 80 | Reward of Muezzin between Azaan and Iqamah,Ḥadīth #1,حَدَّثَنِی مُحَمَّدُ بْنُ عَلِیِّ بْنِ مَاجِیلَوَیْهِ قَالَ حَدَّثَنِی عَمِّی مُحَمَّدُ بْنُ أَبِی الْقَاسِمِ عَنْ مُحَمَّدِ بْنِ عَلِیٍّ عَنْ عِیسَی بْنِ عَبْدِ اللَّهِ عَنْ أَبِیهِ عَنْ جَدِّهِ عَنْ عَلِیٍّ ع قَالَ: قَالَ رَسُولُ اللَّهِ ص لِلْمُؤَذِّنِ فِیمَا بَیْنَ الْأَذَانِ وَ الْإِقَامَهِ مِثْلُ أَجْرِ الشَّهِیدِ الْمُتَشَحِّطِ بِدَمِهِ فِی سَبِیلِ اللَّهِ تَعَالَی قَالَ فَقُلْتُ یَا رَسُولَ اللَّهِ إِنَّهُمْ یَخْتَارُونَ الْأَذَانَ وَ الْإِقَامَهَ فَقَالَ کَلَّا إِنَّهُ یَأْتِی عَلَی النَّاسِ زَمَانٌ یَطْرَحُونَ الْأَذَانَ عَلَی ضُعَفَائِهِمْ فَتِلْکَ لُحُومٌ حَرَّمَهَا اللَّهُ عَلَی النَّارِ.,"1. It was narrated to me by Muhammad b. Ali b. Majluwayh who said it was narrated to me by my uncle Muhammad b. Abi al-Qasim from Muhammad b. Ali from Isa b. Abdillah from his father from his grandfather from Ali who said: “No, a time will come when the responsibility of Azaan and Iqamah will be entrusted only to weak and helpless people. Hence the fire of Hell is made unlawful on their weak flesh.”"
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 81 | Reward of offering Salaat along with Azaan and Iqamah,Ḥadīth #1,أَبِی ره عَنْ سَعْدِ بْنِ عَبْدِ اللَّهِ عَنْ سَلَمَهَ بْنِ الْخَطَّابِ عَنْ إِبْرَاهِیمَ بْنِ مُحَمَّدٍ الثَّقَفِیِّ عَنْ مَیْمُونٍ عَنْ عَبْدِ الْمُطَّلِبِ بْنِ زِیَادٍ عَنْ أَبَانِ بْنِ تَغْلِبَ عَنِ ابْنِ أَبِی لَیْلَی عَنْ عَبْدِ اللَّهِ بْنِ جَعْفَرٍ یَرْفَعُهُ قَالَ قَالَ عَلِیُّ بْنُ أَبِی طَالِبٍ ع مَنْ صَلَّی بِأَذَانٍ وَ إِقَامَهٍ صلاه [صَلَّی] خَلْفَهُ صَفٌّ مِنَ الْمَلَائِکَهِ لَا یُرَی طَرَفَاهُ- وَ مَنْ صَلَّی بِإِقَامَهٍ صلاه [صَلَّی] خَلْفَهُ مَلَکٌ.,1. For a person who recites Azaan and Iqamah angels would stand in rows behind him. Those rows would be so wide that their ends would be unknown. And the person who offers Salaat after saying Iqamah; an angel would pray behind him.”
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 81 | Reward of offering Salaat along with Azaan and Iqamah,Ḥadīth #2,حَدَّثَنِی مُحَمَّدُ بْنُ عَلِیِّ بْنِ مَاجِیلَوَیْهِ ره قَالَ حَدَّثَنِی عَمِّی مُحَمَّدُ بْنُ أَبِی الْقَاسِمِ عَنْ أَحْمَدَ بْنِ أَبِی عَبْدِ اللَّهِ عَنْ أَبِیهِ عَنْ مُحَمَّدِ بْنِ سِنَانٍ عَنِ الْمُفَضَّلِ بْنِ عُمَرَ قَالَ قَالَ أَبُو عَبْدِ اللَّهِ ع مَنْ صَلَّی بِأَذَانٍ وَ إِقَامَهٍ صلاه [صَلَّی] خَلْفَهُ صَفَّانِ مِنَ الْمَلَائِکَهِ وَ مَنْ صَلَّی بِإِقَامَهٍ بِغَیْرِ أَذَانٍ صَلَّی خَلْفَهُ صَفٌّ وَاحِدٌ قُلْتُ لَهُ وَ کَمْ مِقْدَارُ کُلِّ صَفٍّ فَقَالَ أَقَلُّهُ مَا بَیْنَ الْمَشْرِقِ وَ الْمَغْرِبِ وَ أَکْثَرُهُ مَا بَیْنَ السَّمَاءِ وَ الْأَرْضِ.,"2. Imam Ja’far Sadiq says, “One who offers Salaat after saying Azaan and Iqamah two rows of angels pray behind him. If a person offers Salaat after saying Iqamah only, one row of angels prays behind him.” The narrator asked, “How wide is that row?” Imam replied, “The shortest is from east to west and the longest from earth to heaven.”"
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,"Chapter 82 | Reward of reciting Surah Ikhlaas, Surah Qadr and Ayatal Kursi in every rakat of a recommended Salaat",Ḥadīth #1,حَدَّثَنِی مُحَمَّدُ بْنُ الْحَسَنِ عَنْ مُحَمَّدِ بْنِ یَحْیَی الْعَطَّارِ عَنْ مُحَمَّدِ بْنِ أَحْمَدَ عَنْ سَهْلِ بْنِ الْحَسَنِ عَنْ مُحَمَّدِ بْنِ عَلِیٍّ عَنْ عَلِیِّ بْنِ أَسْبَاطٍ عَنْ عَمِّهِ یَعْقُوبَ بْنِ سَالِمٍ عَنْ أَبِی الْحَسَنِ الْعَبْدِیِّ قَالَ قَالَ أَبُو عَبْدِ اللَّهِ ع مَنْ قَرَأَ قُلْ هُوَ اللَّهُ أَحَدٌ وَ إِنَّا أَنْزَلْناهُ فِی لَیْلَهِ الْقَدْرِ وَ آیَهَ الْکُرْسِیِّ فِی کُلِّ رَکْعَهٍ مِنْ تَطَوُّعِهِ فَقَدْ فَتَحَ اللَّهُ لَهُ بِأَعْظَمِ أَعْمَالِ الْآدَمِیِّینَ إِلَّا مَنْ أَشْبَهَهُ فَزَادَ عَلَیْهِ.,"1. Imam Ja’far Sadiq says, “One who recites Qul huwallaahu ah’ad, innaa anzalnaahu fee lailatil qadr and ayatal kursi in a recommended prayer Allah would consider his deed best except for that person who has performed it more than him.”"
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 83 | Excellence and reward of Qunoot,Ḥadīth #1,14- أَبِی ره قَالَ حَدَّثَنِی أَحْمَدُ بْنُ إِدْرِیسَ عَنْ مُحَمَّدِ بْنِ أَحْمَدَ عَنْ عَلِیِّ بْنِ إِسْمَاعِیلَ عَنْ صَفْوَانَ بْنِ یَحْیَی عَنْ أَبِی أَیُّوبَ عَنْ أَبِی بَصِیرٍ عَنْ أَبِی عَبْدِ اللَّهِ عَنْ آبَائِهِ ع عَنْ أَبِی ذَرٍّ قَالَ قَالَ رَسُولُ اللَّهِ ص أَطْوَلُکُمْ قُنُوتاً فِی دَارِ الدُّنْیَا أَطْوَلُکُمْ رَاحَهً یَوْمَ الْقِیَامَهِ فِی الْمَوْقِفِ.,"1. It is narrated by Imam Ja’far Sadiq from his predecessors from Abu Zar (r.a.) that the Holy Prophet (s.a.w.s.) said, “The longer the Qunoot of a person in this world, the longer would be his peace in Mauqif (stages) on the Day of Judgment.”"
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 84 | Reward of a complete Ruku,Ḥadīth #1,حَدَّثَنِی مُحَمَّدُ بْنُ مُوسَی بْنِ الْمُتَوَکِّلِ عَنْ مُحَمَّدِ بْنِ یَحْیَی الْعَطَّارِ عَنْ مُحَمَّدِ بْنِ أَحْمَدَ عَنِ السِّنْدِیِّ بْنِ الرَّبِیعِ عَنْ سَعِیدِ بْنِ جَنَاحٍ قَالَ: کُنْتُ عِنْدَ أَبِی جَعْفَرٍ ع فِی مَنْزِلٍ بِالْمَدِینَهِ فَقَالَ مُبْتَدِئاً مَنْ أَتَمَّ رَکْعَهً لَمْ تَدْخُلْهُ وَحْشَهٌ فِی قَبْرِهِ.,"1. It was narrated to me by Muhammad b. Musa b. al-Mutawakil from Muhammad b. Yahya al-’Attar from Muhammad b. Ahmad from al-Sindi b. al-Rabee’ from Sa’eed b. Janah who said: “For one who completes his Ruku, fear won’t enter his grave.”"
Thawāb al-Aʿmāl wa ʿiqāb al-Aʿmāl,The Rewards & Punishments of Deeds,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Sayed Athar Husain Rizvi & Sayed Maqsood Athar,"Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl is a remarkable collection of Ḥadīths collected by al-Shaykh al-Ṣadūq, a preeminent Shīʿa scholar of the 4th/10th century. Thawāb al-Aʿmāl wa ʿIqāb al-Aʿmāl delineates virtuous and sinful deeds, elucidating their spiritual consequences which lead to either reward or punishment. It has long served as an invaluable resource for both Shīʿa scholars and the general Shīʿa population and is celebrated as one of the most notable Shīʿa Ḥadīth collections. The author's motivation for writing this book was rooted in the prophetic hadith: ""The one who leads people to good deeds is as their doer."" Shaykh al-Ṣadūq emphasised that his primary goal in authoring the book was to seek the reward and satisfaction of God. The book is structured into two primary parts. The first part, ""Thawāb al-Aʿmāl,"" encompasses 788 Ḥadīths arranged under 389 titles, detailing the spiritual rewards for performing righteous actions. The second part, ""ʿIqāb al-Aʿmāl,"" includes 331 Ḥadīths distributed under 131 titles, focusing on the punitive consequences of committing sinful actions.",2 | Rewards,Chapter 85 | Reward of a Sajdah,Ḥadīth #1,حَدَّثَنِی مُحَمَّدُ بْنُ الْحَسَنِ قَالَ حَدَّثَنِی مُحَمَّدُ بْنُ الْحَسَنِ الصَّفَّارُ عَنِ الْعَبَّاسِ بْنِ مَعْرُوفٍ عَنْ مُوسَی بْنِ الْقَاسِمِ عَنْ صَفْوَانَ بْنِ یَحْیَی عَنْ کُلَیْبٍ الصَّیْدَاوِیِّ عَنْ أَبِی عَبْدِ اللَّهِ عَنْ آبَائِهِ ع قَالَ قَالَ رَسُولُ اللَّهِ ص مَنْ سَجَدَ سَجْدَهً حُطَّ عَنْهُ بِهَا خَطِیئَهٌ وَ رُفِعَ لَهُ بِهَا دَرَجَهٌ.,"1. Imam Ja’far Sadiq narrates from his predecessors that the Holy Prophet (s.a.w.s.) said, “One who prostrates once, one of his sins is forgiven and a position would be raised for him.”"
