title,title_en,volume,author,translator,description,book,chapter,hadees_number,hadees_arabic,hadees_english
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",12 | Sīn: Thirteen Men:,Chapter 8 | Saʿd b. Muslim,Ḥadīth #1,"8 - سعد بن مسلم - الذي روى عن عمر بن توبة "" كتاب إنا أنزلناه "" -. لا يعرف.",8 – Saʿd b. Muslim. The one who narrated the book ‘Verily We have caused it to descend’ from ʿUmar b. Tawba. He is not recognized.
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",12 | Sīn: Thirteen Men:,"Chapter 9 | Suhayl b. Ziyād, Abū Yaḥyā, al-Wāsiṭī",Ḥadīth #1,9 - سهيل بن زياد، أبو يحيى، الواسطي، وأمه بنت محمد بن النعمان، أبي جعفر الأحول، مؤمن الطاق. حديثه يعرف تارة، وينكر أخرى، ويجوز أن يخرج شاهدا.,"9 – Suhayl b. Ziyād, Abū Yaḥyā, al-Wāsiṭī. His mother was the daughter of Muḥammad b. alNuʿmān, Abū Jaʿfar al-Aḥwal, Mu’min al-Ṭāq. Sometimes his ḥadīths are recognized, and other times rejected. It is permissible for him to be brought out as a witness."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",12 | Sīn: Thirteen Men:,"Chapter 10 | Salama b. al-Khaṭṭāb, al-Barāwastānī, Abū Muḥammad",Ḥadīth #1,10 - سلمة بن الخطاب، البراوستائي، أبو محمد، من سواد الري. ضعيف.,"10 – Salama b. al-Khaṭṭāb, al-Barāwastānī, Abū Muḥammad. From Sawād al-Ray. Weak."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",12 | Sīn: Thirteen Men:,"Chapter 11 | Sahl b. Ziyād, Abū Saʿīd, al-Ādamī, al-Rāzī",Ḥadīth #1,11 - سهل بن زياد، أبو سعيد، الآدمي، الرازي. كان ضعيفا جدا، فاسد الرواية والدين. وكان أحمد بن محمد بن عيسى الأشعري أخرجه من قم، وأظهر البراءة منه، ونهى الناس عن السماع منه والرواية عنه. ويروي المراسيل، ويعتمد المجاهيل.,"11 – Sahl b. Ziyād, Abū Saʿīd, al-Ādamī, al-Rāzī. He was very weak, corrupt in narration and religion. Aḥmad b. Muḥammad b. ʿĪsā al-Ashʿarī exiled him from Qum, declared barā’a from him, and forbade the people from listening to him and narrating from him. He narrates mursal narrations and depends on unknown people."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",12 | Sīn: Thirteen Men:,"Chapter 12 | Sahl b. Aḥmad b. ʿAbdullāh (b. Aḥmad) b. Sahl, al-Dībājī, Abū Muḥammad",Ḥadīth #1,"12 - سهل بن أحمد بن عبد الله [بن أحمد] بن سهل، الديباجي، أبو محمد. كان ضعيفا، يضع الأحاديث. ويروي عن المجاهيل. ولا بأس بما رواه من "" الأشعثيات "" وبما يجري مجراها، مما رواه غيره.","12 – Sahl b. Aḥmad b. ʿAbdullāh (b. Aḥmad) b. Sahl, al-Dībājī, Abū Muḥammad. He was weak, fabricating ḥadīths. He narrated from unknown narrators. There is no harm in what he narrated from al-Ashʿathiyyāt and what is of that type, and from what (people) other than him narrated of it."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",12 | Sīn: Thirteen Men:,Chapter 13 | Sulaymān b. Zakariyya al-Daylamī,Ḥadīth #1,13 - سليمان بن زكريا، الديلمي. روى عن أبي عبد الله (عليه السلام). كذاب، غال.,"13 – Sulaymān b. Zakariyya al-Daylamī. He narrated from Abū ʿAbdillāh عليه السلام . A liar, a ghālī."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",13 | Shīn: One man,"Chapter 1 | Sharīf b. Sābiq, al-Taflīsī, Abū Muḥammad",Ḥadīth #1,14 - شريف بن سابق، التفليسي، أبو محمد. روى عن الفضل بن أبي قرة السهندي، عن أبي عبد الله (عليه السلام). وهو ضعيف، مضطرب الأمر.,"14 – Sharīf b. Sābiq, al-Taflīsī, Abū Muḥammad. He narrated from al-Faḍl b. Abī Qurra alSahandī, from Abū ʿAbdillāh عليه السلام . He is weak, confused in the affair."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",14 | Ṣad: Five men,"Chapter 1 | Ṣāliḥ b. Sahl, al-Hamdānī",Ḥadīth #1,1 - صالح بن سهل، الهمداني، كوفي. غال، كذاب، وضاع للحديث. روى عن أبي عبد الله (عليه السلام). لا خير فيه، ولا في سائر ما رواه.,"1 – Ṣāliḥ b. Sahl, al-Hamdānī. Kufan. A Ghālī, a liar, a fabricator of ḥadīth. He narrated from Abū ʿAbdillāh عليه السلام . There is no good in him, and nor in the rest of what he narrated."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",14 | Ṣad: Five men,Chapter 2 | Ṣāliḥ b. ʿUqba b. Qays b. Samʿān b. Abī Dhabīḥa,Ḥadīth #1,2 - صالح بن عقبة بن قيس بن سمعان بن أبي ذبيحة، مولى رسول الله (صلى الله عليه وآله وسلم). روى عن أبي عبد الله (عليه السلام). غال، كذاب، لا يلتفت إليه.,"2 – Ṣāliḥ b. ʿUqba b. Qays b. Samʿān b. Abī Dhabīḥa, client of the Messenger of God ى اP عليه ّ صل وآله. He narrated from Abū ʿAbdillāh عليه السلام . A ghālī, a liar, he is not turned to."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",14 | Ṣad: Five men,"Chapter 3 | Ṣabbāḥ b. Yaḥyā, al-Muzannī, Abū Muḥammad",Ḥadīth #1,3 - صباح بن يحيى، المزني، أبو محمد، كوفي. زيدي. حديثه في حديث أصحابنا، ضعيف، يجوز أن يخرج شاهدا.,"3 – Ṣabbāḥ b. Yaḥyā, al-Muzannī, Abū Muḥammad. Kufan. His ḥadīth is (found) in the ḥadīth of our companions. Weak. It is permissible for him to be brought out as a witness."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",14 | Ṣad: Five men,"Chapter 4 | Ṣāliḥ b. ʿAlī b. ʿAṭiyya, al-Aḍkham (the corpulent, fat), Abū Muḥammad",Ḥadīth #1,4 - صالح بن علي بن عطية، الأضخم، أبو محمد، بصري. كان أخباريا. وهو ضعيف.,"4 – Ṣāliḥ b. ʿAlī b. ʿAṭiyya, al-Aḍkham (the corpulent, fat), Abū Muḥammad, Basran. He was a traditionist (akhbārī). He is weak."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",14 | Ṣad: Five men,"Chapter 5 | Ṣāliḥ b. Ḥammād, al-Rāzī, Abū al-Khayr",Ḥadīth #1,5 - صالح بن أبي حماد، الرازي، أبو الخير. ضعيف.,"5 – Ṣāliḥ b. Ḥammād, al-Rāzī, Abū al-Khayr. Weak."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",15 | Ṭā: One man,"Chapter 1 | Ṭāhir b. Ḥātim b. Māhawayh, al-Qazwīnī",Ḥadīth #1,1 - طاهر بن حاتم بن ماهويه، القزويني، أخو فارس. كان فاسد المذهب، ضعيفا. وقد كانت له حال استقامة، كما كانت لأخيه، ولكنها لا تثمر.,"1 – Ṭāhir b. Ḥātim b. Māhawayh, al-Qazwīnī, the brother of Fāris. He was corrupt in madhhab, weak. He had been in an upright state, as had been his brother, however it did not bear fruit."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",16 | Ẓā: One man,"Chapter 1 | Ẓafar b. Ḥamdūn b. Shaddād, al-Bādirā’ī, Abū Manṣūr",Ḥadīth #1,1 - ظفر بن حمدون بن شداد، البادرائي، أبو منصور. روى عن إبراهيم الأحمري. كان في مذهبه ضعف.,"1 – Ẓafar b. Ḥamdūn b. Shaddād, al-Bādirā’ī, Abū Manṣūr. He narrated from Ibrāhīm al-Aḥmarī. There was weakness in his madhhab."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",17 | ʿAyn: Thirty-two men,"Chapter 1 | ʿAmr b. Thābit b. Hurmuz, Abū al-Miqdām, al-Ḥaddād (the ironsmith)",Ḥadīth #1,1 - عمرو بن ثابت بن هرمز، أبو المقدام، الحداد، مولى بني عجل، كوفي. روى عن علي بن الحسين، وأبي جعفر، وأبي عبد الله (عليهم السلام). ضعيف جدا.,"1 – ʿAmr b. Thābit b. Hurmuz, Abū al-Miqdām, al-Ḥaddād (the ironsmith), client of the Banū ʿIjl, Kufan. He narrated from ʿAlī b. al-Ḥusayn عليه السلام , Abū Jaʿfar عليه السلام , and Abū ʿAbdillāh عليه السلام. Very weak."
Kitāb al-Ḍuʿafāʾ,The Weakened Ones,,Abū al-Ḥusayn Aḥmad b. al-Ḥusayn al-Ghaḍā'irī,tashayyu,"al-Ḍuʿafāʾ (also known as ""Rijāl Ibn al-Ghaḍāʾirī"") by Aḥmad b. al-Ḥusayn b. ʿUbaydullah al-Ghaḍāʾirī, a prominent scholar in the field of Rijāl, is an important work within the Shīʿī tradition of Rijāl. The book, meaning ""The Weakened Ones"" in Arabic, is a comprehensive biographical work focused on biographical information and information regarding the credibility of Shīʿī transmitters of Ḥadīths. Initially, there was no trace of the existence of this work between the 5th/11th and the 7th/13th centuries. Its first mention be first found by al-Sayyid Jamāl al-Dīn Ibn Ṭāwūs in the 7th/13th century. This led to controversies among scholars regarding the book's true authorship. What can definitely be said about the work though, based on the comments of individuals like al-Sayyid al-Zanjānī and al-Sayyid Muḥammad Riḍā al-Sīstānī is that the author is a Shīʿī who has access to the works of the Imāmī school and has great knowledge about the narrators of the sect. The book is alphabetically organised, providing a comprehensive perspective on numerous Shīʿī transmitters of Ḥadīths. Thus the book is a valuable source for those studying the history of Shīʿī narrators and the complex scholarly debates surrounding the reliability of Ḥadīth transmitters.",17 | ʿAyn: Thirty-two men,"Chapter 2 | ʿAlī b. Maymūn, Abū al-Ḥasan",Ḥadīth #1,2 - علي بن ميمون، أبو الحسن، لقبه: أبو الأكراد، الصائغ، كوفي. حديثه يعرف وينكر، ويجوز أن يخرج شاهدا. روى عن أبي عبد الله وأبي الحسن موسى (عليهما السلام).,"2 – ʿAlī b. Maymūn, Abū al-Ḥasan, his laqab is Abū al-Akrād, al-Ṣā’igh (the jeweler). Kufan. His ḥadīth are recognized and denied. It is permissible to bring him out as a witness. He narrated from Abū ʿAbdillāh عليه السلام and Abū al-Ḥasan Mūsā . عليه السلام"
