title,title_en,volume,author,translator,description,book,chapter,hadees_number,hadees_arabic,hadees_english
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 27 | The Twenty-Seventh Assembly, which is Friday, the First of Muharram, 367 AH. He delivered it after he returned from the Shrine of al-Rida",Ḥadīth #6,203 / 6 - حدثنا أبي (رحمه الله)، قال: حدثنا سعد بن عبد الله قال: حدثنا محمد ابن الحسين بن أبي الخطاب، عن نصر بن مزاحم المنقري، عن عمر بن سعد، عن أبي شعيب التغلبي، عن يحيى بن يمان، عن إمام لبني سليم، عن أشياخ لهم، قالوا: غزونا بلاد الروم، فدخلنا كنيسة من كنائسهم، فوجدنا فيها مكتوبا: أيرجو معشر قتلوا حسينا * * شفاعة جده يوم الحساب قالوا فسألنا منذ كم هذا في كنيستكم؟ فقالوا: قبل أن يبعث نبيكم بثلاثمائة عام (2).,"My father narrated to us. He said: Sa`d b. `Abdullah narrated to us. He said: Muhammad b. al-Husayn b. Abu’l Khattab narrated to us from Nasr b. Mazahim al-Munqari from `Umar b. Sa`d from Abu Shu`ayb al-Taghlabi from Yahya b. Yaman from a leader of Banu Sulaym from their elders. They said: We invaded the cities of Rome and entered a church from their churches. We found written therein: Does the congregation that killed Husayn hope [for the] intercession of his grandfather on the Day of Reckoning? They said: So, we asked: Since when has this been in your church? They said: Three hundred years prior to the raising of your Prophet."
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 27 | The Twenty-Seventh Assembly, which is Friday, the First of Muharram, 367 AH. He delivered it after he returned from the Shrine of al-Rida",Ḥadīth #7,204 / 7 - حدثنا علي بن أحمد بن موسى الدقاق (رحمه الله)، قال: حدثنا محمد ابن أبي عبد الله الكوفي، قال: حدثنا موسى بن عمران النخعي، عن عمه الحسين بن يزيد، عن الحسن بن علي بن سالم، عن أبيه، عن الصادق جعفر بن محمد، عن أبيه (عليه السلام)، قال: كان للحسين بن علي (عليه السلام) خاتمان، نقش أحدهما: لا إله إلا الله، عدة للقاء الله. ونقش الآخر: إن الله بالغ أمره، وكان نقش خاتم علي بن الحسين (عليهما السلام): خزي وشقي قاتل الحسين بن علي (عليهما السلام) (1).,"`Ali b. Ahmad b. Musa al-Daqqaq narrated to us. He said: Muhammad b. Abu `Abdillah al-Kufi narrated to us. He said: Musa b. `Imran al-Nakha`i narrated to us from his uncle al-Husayn b. Yazid from al-Hasan b. `Ali b. Salim from his father from al-Sadiq Ja`far b. Muhammad from his father . He said: There were two rings for al-Husayn b. `Ali . The inscription on one of them was: “There is no god but Allah, prepare for the meeting with Allah” (La ilaha illa ‘llah, `uddatu liliqaa’illah), and the inscription on the other was: “Surely, Allah brings about His order (Innallaha balighu amrih).” And the inscription on the ring of `Ali b. al-Husayn was: Debased and wretched is the murderer of al-Husayn b. `Ali (Khizi wa shaqi qatil al-Husayn b. `Ali)."
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 27 | The Twenty-Seventh Assembly, which is Friday, the First of Muharram, 367 AH. He delivered it after he returned from the Shrine of al-Rida",Ḥadīth #8,205 / 8 - حدثنا جعفر بن محمد بن مسرور (رحمه الله)، قال: حدثنا الحسين بن محمد بن عامر، عن عمه عبد الله بن عامر، عن ابن أبي عمير، عن حمزة بن حمران، عن أبيه، عن أبي حمزة، عن علي بن الحسين، عن أبيه، عن أمير المؤمنين (صلوات الله عليهم)، أنه جاء إليه رجل، فقال له: يا أبا الحسن، إنك تدعى أمير المؤمنين، فمن أمرك عليهم؟ قال (عليه السلام): الله جل جلاله أمرني عليهم. فجاء الرجل إلى رسول الله (صلى الله عليه وآله) فقال: يا رسول الله، أيصدق علي فيما يقول إن الله أمره على خلقه، فغضب النبي (صلى الله عليه وآله) وقال: إنا عليا أمير المؤمنين بولاية من الله عز وجل، عقدها له فوق عرشه، وأشهد على ذلك ملائكته، أن عليا خليفة الله، وحجة الله، وأنه لامام المسلمين، طاعته مقرونة بطاعة الله، ومعصيته مقرونة بمعصية الله، فمن جهله فقد جهلني، ومن عرفه فقد عرفني، ومن أنكر إمامته فقد أنكر نبوتي، ومن جحد إمرته فقد جحد رسالتي، ومن دفع فضله فقد تنقصني، ومن قاتله فقد قاتلني، ومن سبه فقد سبني، لانه مني، خلق من طينتي، وهو زوج فاطمة ابنتي، وأبو ولدي الحسن والحسين. ثم قال (صلى الله عليه وآله) أنا وعلي وفاطمة والحسن والحسين وتسعة من ولد الحسين حجج الله على خلقه، أعداؤنا أعداء الله، وأولياؤنا أولياء الله (2).,"Ja`far b. Muhammad b. Masrur narrated to us. He said: al-Husayn b. Muhammad b. `Amer narrated to us from his uncle `Abdullah b. `Amer from Ibn Abi `Umayr from Hamza b. Humran from his father from Abi Hamza from `Ali b. al-Husayn from his father from Amir al Mu’minin (s) that a man came to him and said to him: O Abu’l Hasan! You are called the Amir al-Mu’minin; so, who ordered you over them? He said: Allah ordered me over them. So, the man came to the Messenger of Allah (s) and said: O Messenger of Allah! Does `Ali speak the truth when he says that Allah ordered him over His creation? The Prophet (s) was enraged, and he said: Surely, `Ali is the Amir al-Mu’minin through guardianship from Allah; it was awarded to him over His Throne. The angels have borne witness that `Ali is the vicegerent of Allah and the Proof of Allah and that he is the Imam of the Muslims. His obedience is coupled with the obedience of Allah and his disobedience is coupled with the disobedience of Allah. So, whoever was ignorant about him, he is ignorant about me and whoever recognised him, indeed he has recognised me. And whoever denied his Imamate, he has denied my prophethood and whoever denied his rulership has denied my messengership. And whoever refuted his superiority, he has lowered me and whoever fought with him he has fought with me. And whoever insulted him he has insulted me, for he is from me, created from my clay and he is the husband of Fatima, my daughter, and the father of my sons, al-Hasan and al-Husayn. Then he (s) said: Surely, I and `Ali and Fatimah and al-Hasan and al-Husayn and nine from the sons of Husayn are the Proofs of Allah upon His creation. Our enemies are the enemies of Allah and our friends are the friends of Allah."
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 27 | The Twenty-Seventh Assembly, which is Friday, the First of Muharram, 367 AH. He delivered it after he returned from the Shrine of al-Rida",Ḥadīth #9,206 / 9 - حدثنا علي بن أحمد بن موسى الدقاق (رحمه الله)، قال: حدثنا محمد ابن جعفر الاسدي، قال: حدثنا موسى بن عمران، عن الحسين بن يزيد، عن محمد بن سنان، عن المفضل بن عمر، عن ثابت بن دينار، عن سعيد بن جبير، قال: قال يزيد بن قعنب: كنت جالسا مع العباس بن عبد المطلب وفريق من عبد العزى بإزاء بيت الله الحرام، إذ أقبلت فاطمة بنت أسد أم أمير المؤمنين (عليه السلام)، وكانت حاملة به لتسعة أشهر وقد أخذها الطلق، فقالت: رب إني مؤمنة بك وبما جاء من عندك من رسل وكتب، وإني مصدقة بكلام جدي إبراهيم الخليل (عليه السلام)، وإنه بنى البيت العتيق، فبحق الذي بنى هذا البيت، وبحق المولود الذي في بطني لما يسرت علي ولادتي. قال يزيد بن قعنب: فرأينا البيت وقد انفتح عن ظهره، ودخلت فاطمة فيه، وغابت عن أبصارنا، والتزق الحائط، فرمنا أن ينفتح لنا قفل الباب فلم ينفتح، فعلمنا أن ذلك أمر من أمر الله عز وجل ثم خرجت بعد الرابع وبيدها أمير المؤمنين (عليه السلام)، ثم قالت: إني فضلت على من تقدمني من النساء، لان آسية بنت مزاحم عبدت الله عز وجل سرا في موضع لا يحب أن يعبد الله فيه إلا اضطرارا، وإن مريم بنت عمران هزت النخلة اليابسة بيدها حتى أكلت منها رطبا جنيا، وإني دخلت بيت الله الحرام فأكلت من ثمار الجنة وأرزاقها، فلما أردت أن أخرج هتف بي هاتف: يا فاطمة، سميه عليا، فهو علي، والله العلي الاعلى يقول: إني شققت اسمه من اسمي، وأدبته بأدبي، ووقفته على غامض علمي، وهو الذي يكسر الاصنام في بيتي، وهو الذي يؤذن فوق ظهر بيتي، ويقدسني ويمجدني، فطوبى لمن أحبه وأطاعه، وويل لمن أبغضه وعصاه (1).,"`Ali b. Ahmad b. Musa al-Daqqaq narrated to us. He said: Muhammad b. Ja`far al-Asadi narrated to us. He said: Musa b. `Imran narrated to us from al-Husayn b. Yazid from Muhammad b. Sinan from al Mufaddal b. `Umar from Thabit b. Dinar from Sa`id b. Jubayr. He said: Yazid b. Qa`nab said: I was sitting with al-`Abbas b. `Abd al-Muttalib and a party of the tribe of `Abd al `Uzza were near the Sacred House of Allah when Fatima bt. Asad, the mother of Amir al-Mu’minin , who was nine months pregnant and overtaken by labour pains, approached. She said: My Lord! Surely, I am a believer in You and in what has come from You of the messengers and the books. And I am a believer in the word of my grandfather, Ibrahim the Friend , who laid the foundation of the Ancient House. So, for the sake of the one who laid the foundation of this House and for the sake of the child who is in my womb, with whom I have come to You, facilitate my delivery for me. Yazid b. Qa`nab said: We saw the House open at its back and Fatima enter therein and disappear from our sight, and the wall come together [again]. We tried to get the lock of the door to open for us, but it did not open. So, we knew that the decree was from Allah’s command. Then, she came out after four days, and in her hand was Amir al-Mu’minin . And she said: I have excellence over all the women who have preceded me because Asiya b. Mazahim worshipped Allah in secret in a place where it is not liked that Allah be worshipped therein save under compulsion. And Maryam b. `Imran had to shake the dried date palm until she ate ripe fruits from it, while I entered the Sacred House of Allah and ate from the dates of Paradise and its sustenance. When I desired to come out, a crier called out to me: “O Fatima! Name him `Ali, for he is `Ali and Allah is al-`Ali (the High) al-A`la (the Most High). He (Allah) says: I have split his name from Mine and trained him Myself and made him fit for the mystery of My knowledge and he is the one who will break the idols in My House and he is the one who will call towards prayer on top of My House. He will glorify Me and he will extol me. So, glad tidings str for the one who loves him and obeys him; and woe is for the one who holds malice for him and disobeys him."
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 28 | The Twenty-Eighth Assembly, which is Tuesday, the 5th of Muharram, 368 AH, after he returned from the Shrine of al-Rida .",Ḥadīth #1,207 / 1 - حدثنا الشيخ الفقيه أبو جعفر محمد بن علي بن الحسين بن موسى ابن بابويه القمي (رحمه الله)، قال: حدثنا أبي (رضي الله عنه)، قال: حدثنا علي بن موسى بن جعفر بن أبي جعفر الكمنداني (1)، قال: حدثنا أحمد بن محمد بن عيسى، عن عبد الرحمن بن أبي نجران، عن جعفر بن محمد الكوفي، عن عبيد الله (2) السمين، عن سعد بن طريف، عن الاصبغ بن نباتة، قال: بينا أمير المؤمنين (عليه السلام) يخطب الناس وهو يقول: سلوني قبل أن تفقدوني، فو الله لا تسألوني عن شئ مضى ولا عن شئ يكون إلا أنبأتكم به. فقام إليه سعد بن أبي وقاص، فقال: يا أمير المؤمنين، أخبرني كم في رأسي ولحيتي من شعرة؟ فقال له: أما والله لقد سألتني عن مسألة حدثني خليلي رسول الله (صلى الله عليه وآله) أنك ستسألني عنها، وما في رأسك ولحيتك من شعرة إلا وفي أصلها شيطان جالس، وإن في بيتك لسخلا يقتل الحسين ابني، وعمر بن سعد يومئذ يدرج بين يديه (1).,"Abu Ja`far Muhammad b. `Ali b. al-Husayn b. Musa b. Babuyeh al Qummi narrated to us. He said: My father said: `Ali b. Musa b. Ja`far b. Abu Ja`far al Kamandani narrated to us. He said: Ahmad b. Muhammad b. `Isa narrated to us from `Abd al Rahman b. Abu Najran from Ja`far b. Muhammad al-Kufi from `Ubaydullah al-Simeen from Sa`d b. Turayf from al-Asbagh b. Nabatah. He said: Amir al-Mu’minin said, while addressing the people publicly: Ask me before you lose me, for, by Allah, there is not a thing from the past nor a thing present which you ask of me but that I can inform you about it. Sa`d b. Abi Waqqas stood up before him and said: O Amir al-Mu’minin! Tell me how many hairs there are on my head and in my beard. So, he said to him: Surely, by Allah, you have asked me regarding an issue which my friend, the Messenger of Allah (s) had told me about – that you shall surely ask regarding it. There is not a hair on your head nor in your beard but that at its root, is a devil, seated. There is an infant in your house who shall kill al-Husayn, my son. `Umar b. Sa`d was at that time a toddler, walking upon his hands [and knees]."
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 28 | The Twenty-Eighth Assembly, which is Tuesday, the 5th of Muharram, 368 AH, after he returned from the Shrine of al-Rida .",Ḥadīth #2,208 / 2 - حدثنا محمد بن الحسن بن أحمد بن الوليد (رضي الله عنه)، قال: حدثنا أحمد بن إدريس ومحمد بن يحيى العطار جميعا، عن محمد بن أحمد بن يحيى بن عمران الاشعري، قال: حدثنا أبو عبد الله الرازي، عن الحسن بن علي بن أبي حمزة، عن سيف بن عميرة، عن محمد بن عتبة، عن محمد بن عبد الرحمن، عن أبيه، عن علي بن أبي طالب (عليه السلام)، قال: بينا أنا وفاطمة والحسن والحسين عند رسول الله (صلى الله عليه وآله)، إذا التفت إلينا فبكى، فقلت: ما يبكيك يا رسول الله؟ فقال: أبكي مما يصنع بكم بعدي. فقلت: وما ذاك يا رسول الله؟ قال: أبكي من ضربتك على القرن، ولطم فاطمة خدها، وطعنة الحسن في الفخذ، والسم الذي يسقى، وقتل الحسين. قال: فبكى أهل البيت جميعا، فقلت: يا رسول الله، ما خلقنا ربنا إلا للبلاء! قال: ابشر يا علي، فإن الله عز وجل قد عهد إلي أنه لا يحبك إلا مؤمن، ولا يبغضك إلا منافق (2).,"Muhammad b. al-Hasan b. Ahmad b. al-Walid narrated to us. He said: Ahmad b. Idris and Muhammad b. Yahya al-`Attar together narrated to us from Muhammad b. Ahmad b. Yahya b. `Imran al Ash`ari. He said: Abu `Abdillah al-Razi narrated to us from al-Hasan b. `Ali b. Abi Hamza from Sayf b. `Amira from Muhammad b. `Utba from Muhammad b. `Abd al-Rahman from his father from `Ali b. Abi Talib . He said: I and Fatima and al-Hasan and al-Husayn were with the Messenger of Allah when he turned his face towards us and started weeping. I said: Why do you weep, O Messenger of Allah? He said: I weep because of what shall be done to you after me. I said: And what is that, O Messenger of Allah? He said: I weep over the strike on you on the side of your head and the slapping of Fatima on her cheek and the stabbing of al-Hasan in the thigh and the poison which he will be given to drink and the killing of al-Husayn. He said: So, the Ahl al-Bayt all wept together. Then, I said: O Messenger of Allah! Our Lord did not create us save for trial. He said: Rejoice, O `Ali, for Allah has confided in me that none shall love you save a believer and none shall hold malice for you save a hypocrite."
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 28 | The Twenty-Eighth Assembly, which is Tuesday, the 5th of Muharram, 368 AH, after he returned from the Shrine of al-Rida .",Ḥadīth #3,209 / 3 - حدثنا أحمد بن الحسن القطان، قال: حدثنا الحسن بن علي السكري، قال: حدثنا محمد بن زكريا، قال: حدثنا العباس بن بكار، قال: حدثنا حرب ابن ميمون، عن أبي حمزة الثمالي، عن زيد بن علي، عن أبيه علي بن الحسين (عليه السلام)، قال: لما ولدت فاطمة الحسن (عليهما السلام)، قالت لعلي (على السلام): سمه. فقال: ما كنت لاسبق باسمه رسول الله. فجاء رسول الله (صلى الله عليه وآله)، فأخرج إليه في خرقة صفراء، فقال: ألم أنهكم أن تلفوه في [ خرقة ] صفراء، ثم رمى بها وأخذ خرقة بيضاء فلفه فيها، ثم قال لعلي (عليه السلام): هل سميته؟ فقال: ما كنت لاسبقك باسمه؟ فقال (صلى الله عليه وآله): وما كنت لاسبق باسمه ربي عز وجل، فأوحى الله تبارك وتعالى إلى جبرئيل أنه قد ولد لمحمد ابن فاهبط وأقرئه السلام وهنئه، وقل له: إن عليا منك بمنزلة هارون من موسى، فسمة باسم ابن هارون. فهبط جبرئيل (عليه السلام) فهنأه من الله عز وجل، ثم قال: إن الله عز وجل يأمرك أن تسميه باسم ابن هارون. قال: وما كان اسمه؟ قال: شبر. قال: لساني عربي. قال: سمه الحسن، فسماه الحسن. فلما ولد الحسين (عليه السلام) أوحى الله عز وجل إلى جبرئيل أنه قد ولد لمحمد ابن، فاهبط إليه وهنئه، وقل له: إن عليا منك بمنزلة هارون من موسى، فسمه باسم ابن هارون. قال: فهبط جبرئيل فهنأه من الله تبارك وتعالى، ثم قال: إن عليا منك بمنزلة هارون من موسى، فسمه باسم ابن هارون. قال: وما اسمه؟ قال: شبير. قال: لساني عربي. قال: سمه الحسين، فسماه الحسين (1).,"Ahmad b. al-Hasan al-Qattan narrated to us. He said: al-Hasan b. `Ali al Sikri narrated to us. He said: Muhammad b. Zakariyya narrated to us. He said: al-`Abbas b. Bikar narrated to us. He said: Harb b. Maymun narrated to us from Abu Hamzah al-Thumali from Zayd b. `Ali from his father `Ali b. al-Husayn . He said: Fatima begot al-Hasan and said to `Ali : Name him. He said: I do not want to precede the Messenger of Allah in naming him. Then, the Messenger of Allah (s) came and he was brought to him in a yellow rag. He said: Had I not forbidden you from bundling him in yellow (cloth)? Then he cast it aside and took a white rag and wrapped him in it. Then he said to `Ali : Have you named him? He said: I did not wish to precede you in naming him. So, he (s) said: And I do not wish to precede my Lord in naming him. So, Allah revealed to Jibra’il that a son had been born to Muhammad. Descend and convey the salaam to him and congratulate him. And say to him: Surely, `Ali is to you in the position of Harun to Musa; so mark him with the name of the son of Harun. So Jibra’il descended and congratulated him from Allah. Then he said: Allah commands you to call him by the name of the son of Harun. He said: And what was his name? He said: Shabar. He said: My tongue is Arabic. He said: Name him al-Hasan. So, he named him al-Hasan. When Husayn was born, Allah revealed to Jibra’il that a son had been born to Muhammad. So, descend towards him and congratulate him, and say to him: Surely, `Ali is to you in the position of Harun to Musa; so mark him with the name of the son of Harun. He said: So Jibra’il descended and congratulated him from Allah. Then he said: Surely, `Ali is to you in the position of Harun to Musa; so mark him with the name of the son of Harun. He said: And what was his name? He said: Shubayr. He said: My tongue is Arabic. He said: Name him al-Husayn. So, he named him al Husayn."
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 28 | The Twenty-Eighth Assembly, which is Tuesday, the 5th of Muharram, 368 AH, after he returned from the Shrine of al-Rida .",Ḥadīth #4,210 / 4 - حدثنا محمد بن موسى بن المتوكل (رحمه الله)، قال: حدثنا محمد بن يحيى العطار، عن محمد بن الحسين بن أبي الخطاب، عن حماد بن عيسى، قال: حدثنا الصادق جعفر بن محمد، عن أبيه (عليهما السلام)، قال: قال جابر بن عبد الله: سمعت رسول الله (صلى الله عليه وآله) يقول لعلي بن أبي طالب (عليه السلام) قبل موته بثلاث: سلام الله عليك أبا الريحانتين، أوصيك بريحانتي من الدنيا، فعن قليل ينهد ركناك، والله خليفتي عليك. فلما قبض رسول الله (صلى الله عليه وآله) قال علي (عليه السلام): هذا أحد ركني الذي قال لي رسول الله (صلى الله عليه وآله). فلما ماتت فاطمة (عليهما السلام) قال علي (عليه السلام): هذا الركن الثاني الذي قال رسول (صلى الله عليه وآله) (2).,"Muhammad b. Musa b. al Mutawakkil narrated to us. He said: Muhammad b. Yahya al-`Attar narrated to us from Muhammad b. al-Husayn b. Abu ‘l Khattab from Hammad b. `Isa. He said: al-Sadiq Ja`far b. Muhammad narrated to us from his father . He said: Jabir b. `Abdullah said: I heard the Messenger of Allah ﷺ say to `Ali b. Abi Talib three days prior to his death: ""The salutation of Allah be upon you, the father of my two sweet-smelling basils. I entrust my two basils of this world to you, for soon shall your two pillars collapse. And Allah is my replacement over you. When the Messenger of Allah ﷺ was seized, `Ali said: This is one of my pillars which the Messenger of Allah ﷺ had told me about. When Fatima died, `Ali said: This is my second pillar whom the Messenger of Allah ﷺ had mentioned."""
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 28 | The Twenty-Eighth Assembly, which is Tuesday, the 5th of Muharram, 368 AH, after he returned from the Shrine of al-Rida .",Ḥadīth #5,211 / 5 - حدثنا أحمد بن الحسن المعروف بأبي علي بن عبدويه، قال: حدثنا الحسن بن علي السكري، قال: حدثنا محمد بن زكريا الجوهري، قال: حدثنا العباس ابن بكار، قال: حدثني الحسين بن يزيد، عن عمر بن علي بن الحسين، عن فاطمة بنت الحسين، عن أسماء بنت أبي بكر، عن صفية بنت عبد المطلب، قالت: لما سقط الحسين (عليه السلام) من بطن أمه وكنت وليتها، قال النبي (صلى الله عليه وآله): يا عمة، هلمي إلي ابني. فقلت: يا رسول الله، إنا لم ننظفه بعد. فقال (صلى الله عليه وآله): يا عمة، أنت تنظفينه! إن الله تبارك وتعالى قد نظفه وطهره (1).,"Ahmad b. al-Hasan, popular as the father of `Ali b. `Abduwayh narrated to us. He said: al-Hasan b. `Ali al Sikri narrated to us. He said: Muhammad b. Zakariyya al-Jawhari narrated to us. He said: al-`Abbas b. Bikar narrated to us. He said: al-Husayn b. Yazid narrated to me from `Umar b. `Ali b. al-Husayn from Fatima b. al-Husayn from Asma’ bt. Abu Bakr from Safiyya bt. `Abd al-Muttablib. She said: When Husayn was delivered from the womb of his mother, I was with her. The Prophet (s) said: O aunt! Bring my son to me. I said: O Messenger of Allah! We have not cleansed him yet. So, the Messenger of Allah (s) said: O aunt! Will you cleanse him?! Surely, Allah has already cleansed and purified him."
Al-Amālī,The Dictations,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Bilal Muhammad,"al-Āmālī (lit. ‘the dictations’) is a transcription of 97 assemblies held by Shaykh al-Ṣadūq wherein he dictated narrations to his students. The topics mentioned in these narrations attributed to the Prophet (s) and the Ahl al-Bayt (a) covered various topics such as the Prophet's (s) conduct, the Isrāʾ and Miʿrāj (Night Journey and Ascension), supplications and guidance, and the virtues and merits of the Ahl al-Bayt (a). The content encompasses historical, ethical, and doctrinal aspects. In total, the book possesses 1082 narrations.",Section 1,"Chapter 28 | The Twenty-Eighth Assembly, which is Tuesday, the 5th of Muharram, 368 AH, after he returned from the Shrine of al-Rida .",Ḥadīth #6,212 / 6 - قال: وحدثنا أحمد بن الحسن بهذا الاسناد، عن صفية بنت عبد المطلب، قالت: لما سقط الحسين (عليه السلام) من بطن أمه، فدفعته إلى النبي (صلى الله عليه وآله)، فوضع النبي لسانه في فيه، وأقبل الحسين على لسان رسول الله يمصه، فما كنت أحسب رسول الله يغذوه إلا لبنا أو عسلا. قالت: فبال الحسين (عليه السلام)، فقبل النبي بين عينيه، ثم دفعه إلي، وهو يبكي ويقول: لعن الله قوما هم قاتلوك يا بني. يقولها ثلاثا، قالت: فقلت: فداك أبي وامي، ومن يقتله؟ قال: بقية الفئة الباغية من بني أمية (لعنهم الله) (2).,"He said: And Ahmad b. al-Hasan narrated to us by this chain from Safiyya b. `Abd al-Muttalib. She said: When Husayn was delivered from his mother’s womb and I handed him over to the Prophet ﷺ, the Prophet placed his tongue in his mouth and al-Husayn took to the tongue of the Messenger of Allah, sucking on it. I reckoned that the Messenger of Allah was feeding him either milk or honey. She said: Then, al-Husayn passed urine and the Prophet kissed him between his eyes. Then he handed him over to me while he was weeping and saying: Curse of Allah be on the nation that will kill you, O my son! He stated this thrice. She said: So, I said: May my father and my mother be ransomed for you! Who shall kill him? He said: A remnant of the party of aggressors from the Bani Umayyah (curse of Allah be on them)."
