title,title_en,volume,author,translator,description,book,chapter,hadees_number,hadees_arabic,hadees_english
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 1 | Excellence of Son,Ḥadīth #11,وَ بِهَذَا الْإِسْنَادِ قَالَ قَالَ رَسُولُ اللَّهِ ( صلى الله عليه وآله ) مِنْ سَعَادَةِ الرَّجُلِ الْوَلَدُ الصَّالِحُ .,"11. Through the same chain of narrators as that of the previous Hadith, the following is narrated: “Abu ‘Abd Allah , has said that the Messenger of Allah, O Allah, grant compensation to Muhammad and his family worthy of their services to Your cause, has said, ‘It is of the prosperity and good fortune of a man to have the virtuous son.’”"
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 1 | Excellence of Son,Ḥadīth #12,عِدَّةٌ مِنْ أَصْحَابِنَا عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ خَالِدٍ عَنْ شَرِيفِ بْنِ سَابِقٍ عَنِ الْفَضْلِ بْنِ أَبِي قُرَّةَ عَنْ أَبِي عَبْدِ اللَّهِ ( عليه السلام ) قَالَ قَالَ رَسُولُ اللَّهِ ( صلى الله عليه وآله ) مَرَّ عِيسَى ابْنُ مَرْيَمَ ( عليه السلام ) بِقَبْرٍ يُعَذَّبُ صَاحِبُهُ ثُمَّ مَرَّ بِهِ مِنْ قَابِلٍ فَإِذَا هُوَ لَا يُعَذَّبُ فَقَالَ يَا رَبِّ مَرَرْتُ بِهَذَا الْقَبْرِعَامَ أَوَّلَ فَكَانَ يُعَذَّبُ وَ مَرَرْتُ بِهِ الْعَامَ فَإِذَا هُوَ لَيْسَ يُعَذَّبُ فَأَوْحَى اللَّهُ إِلَيْهِ أَنَّهُ أَدْرَكَ لَهُ وَلَدٌ صَالِحٌ فَأَصْلَحَ طَرِيقاً وَ آوَى يَتِيماً فَلِهَذَا غَفَرْتُ لَهُ بِمَا فَعَلَ ابْنُهُثُمَّ قَالَ رَسُولُ اللَّهِ ( صلى الله عليه وآله ) مِيرَاثُ اللَّهِ عَزَّ وَ جَلَّ مِنْ عَبْدِهِ الْمُؤْمِنِ وَلَدٌ يَعْبُدُهُ مِنْ بَعْدِهِثُمَّ تَلَا أَبُو عَبْدِ اللَّهِ ( عليه السلام ) آيَةَ زَكَرِيَّا ( عليه السلام ) رَبِّ فَهَبْ لِي مِنْ لَدُنْكَ وَلِيًّا. يَرِثُنِي وَ يَرِثُ مِنْ آلِ يَعْقُوبَ وَ اجْعَلْهُ رَبِّ رَضِيًّا .,"12. A number of our people have narrated from Ahmad ibn Muhammad from ibn Khalid from Sharif ibn Sabiq from al-Fadl ibn abu al- Qurrah who has said the following: “Abu ‘Abd Allah , has said that the Messenger of Allah, O Allah, grant compensation to Muhammad and his family worthy of their services to Your cause, has said the following: ‘Jesus, son of Marry, once passed by a grave wherein its dweller suffered a great suffering. He passed by the same grave afterward but found the dweller was not suffering. He asked, “O Lord, I passed by this grave a year ago when he was suffering a great suffering and this year I passed by his grave but he did not suffer.” Allah then revealed to him that his virtuous son became mature who repaired a road and gave shelter to an orphan, so I forgave him because of what his son has done.’ The Messenger of Allah then said, ‘It is of the inheritance of Allah, most Majestic, most Glorious, for His believing servant in the form of a virtuous son who worships Him after the death of his father’ and he (the Imam) then read the verse of the Quran about Zakariya, ‘. . . O Lord, grant me from You an heir who will inherit me and the people of Ya‘qub. O Lord, make him to please You.’”"
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 2 | Resemblance of a Child,Ḥadīth #1,عَلِيُّ بْنُ إِبْرَاهِيمَ عَنْ أَبِيهِ عَنِ النَّوْفَلِيِّ عَنِ السَّكُونِيِّ عَنْ أَبِي عَبْدِ اللَّهِ ( عليه السلام ) قَالَ قَالَ رَسُولُ اللَّهِ ( صلى الله عليه وآله ) مِنْ نِعْمَةِ اللَّهِ عَلَى الرَّجُلِ أَنْ يُشْبِهَهُ وَلَدُهُ .,"1. Ali ibn Ibrahim has narrated from his father from af-Nawfafiy from af-Sakuniy who has said the following: “Abu ‘Abd Allah , has said that the Messenger of Allah, O Allah, grant compensation to Muhammad and his family worthy of their services to Your cause, has said, ’It is of the bounties of Allah for a man to have a son who resembles him.’”"
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 2 | Resemblance of a Child,Ḥadīth #2,عَلِيُّ بْنُ إِبْرَاهِيمَ عَنْ أَبِيهِ عَنِ ابْنِ أَبِي عُمَيْرٍ عَنْ هِشَامِ بْنِ الْمُثَنَّى عَنْ سَدِيرٍ عَنْ أَبِي جَعْفَرٍ ( عليه السلام ) قَالَ مِنْ سَعَادَةِ الرَّجُلِ أَنْ يَكُونَ لَهُ الْوَلَدُ يُعْرَفُ فِيهِ شِبْهُهُ خَلْقُهُ وَ خُلُقُهُ وَ شَمَائِلُهُ .,"2. Ali ibn Ibrahim has narrated from his father from Ibn Abi ‘Umayr from Hisham ibn al-Muthanna’ from Sadir who has said the following: “Abu Ja’far , has said, ‘It is of good fortune of a man to have a son who resembles his father, physically, morally and in his nature.”’"
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 2 | Resemblance of a Child,Ḥadīth #3,مُحَمَّدُ بْنُ يَحْيَى عَنْ سَلَمَةَ بْنِ الْخَطَّابِ عَنِ الْحَسَنِ بْنِ عَلِيِّ بْنِ يَقْطِينٍ عَنْ يُونُسَ بْنِ يَعْقُوبَ عَنْ رَجُلٍ عَنْ أَبِي الْحَسَنِ ( عليه السلام ) قَالَ سَمِعْتُهُ يَقُولُ سَعِدَ امْرُؤٌ لَمْ يَمُتْ حَتَّى يَرَى خَلَفاً مِنْ نَفْسِهِ .,"3. Muhammad ibn Yahya has narrated from Salmah ibn al-Khattab from al-Hassan ibn Ali ibn Yaqtin from Yunus ibn Ya’qub from a man who has said the following: “I once heard abu al-Hassan , saying, ‘Fortunate is the man who does not die before seeing a successor of his own self.’”"
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 3 | Excellence of Daughters,Ḥadīth #1,عِدَّةٌ مِنْ أَصْحَابِنَا عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ خَالِدٍ عَنْ مُحَمَّدِ بْنِ إِسْمَاعِيلَ بْنِ بَزِيعٍ عَنْ إِبْرَاهِيمَ بْنِ مِهْزَمٍ عَنْ إِبْرَاهِيمَ الْكَرْخِيِّ عَنْ ثِقَةٍ حَدَّثَهُ مِنْ أَصْحَابِنَا قَالَ تَزَوَّجْتُ بِالْمَدِينَةِ فَقَالَ لِي أَبُو عَبْدِ اللَّهِ ( عليه السلام ) كَيْفَ رَأَيْتَ قُلْتُ مَا رَأَى رَجُلٌ مِنْ خَيْرٍ فِي امْرَأَةٍ إِلَّا وَ قَدْ رَأَيْتُهُ فِيهَا وَ لَكِنْ خَانَتْنِي فَقَالَ وَ مَا هُوَ قُلْتُ وَلَدَتْ جَارِيَةً قَالَ لَعَلَّكَ كَرِهْتَهَا إِنَّ اللَّهَ عَزَّ وَ جَلَّ يَقُولُ آباؤُكُمْ وَ أَبْناؤُكُمْ لا تَدْرُونَ أَيُّهُمْ أَقْرَبُ لَكُمْ نَفْعاً .,"1. A number of our people have narrated from Ahmad ibn Muhammad ibn Khalid from Muhammad ibn ’Isma‘il ibn Bazi‘ from Ibrahim ibn Mehzam from Ibrahim al-Karkhiy from a trustworthy man who narrated from certain persons of our people who have said the following: “I married in al-Madinah and abu ‘Abd Allah , asked me, ‘How is your married life?’ I replied, ‘Every good thing that a man can see in a woman I found with her but she betrayed me.’ He (the Imam) asked, ‘How did she do so?’ I replied, ‘She gave birth to a girl.’ He (the Imam) said, ‘You may have disliked her but Allah, most Majestic, most Glorious, says, ‘Regardless of how you feel about your parents or children, you do not know which of them is more beneficial to you. Allah is All-knowing and All-wise. (4:11)’”"
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 3 | Excellence of Daughters,Ḥadīth #2,عَلِيُّ بْنُ إِبْرَاهِيمَ عَنْ أَبِيهِ عَنِ ابْنِ أَبِي عُمَيْرٍ عَنْ حَمَّادِ بْنِ عُثْمَانَ عَنْ أَبِي عَبْدِ اللَّهِ (عليه السلام) قَالَ كَانَ رَسُولُ اللَّهِ (صلى الله عليه وآله) أَبَا بَنَاتٍ .,"2. Ali ibn Ibrahim has narrated from his father from Ibn Abi ‘Umayr from Hammad ibn ‘Uthman, from Abu ‘Abdillah who said, “The Messenger of Allah ﷺ was a father of daughters.”"
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 3 | Excellence of Daughters,Ḥadīth #3,مُحَمَّدُ بْنُ يَحْيَى عَنْ أَحْمَدَ بْنِ مُحَمَّدِ بْنِ عِيسَى عَنْ عَلِيِّ بْنِ الْحَكَمِ عَنْ أَبَانِ بْنِ عُثْمَانَ عَنْ مُحَمَّدٍ الْوَاسِطِيِّ عَنْ أَبِي عَبْدِ اللَّهِ (عليه السلام) قَالَ إِنَّ إِبْرَاهِيمَ (عليه السلام) سَأَلَ رَبَّهُ أَنْ يَرْزُقَهُ ابْنَةً تَبْكِيهِ وَ تَنْدُبُهُ بَعْدَ مَوْتِهِ .,"3. Muhammad ibn Yahya has narrated from Ahmad ibn Muhammad ibn ‘Isa from Ali ibn al-Hakam from Aban ibn ‘Uthman from Muhammad al-Wasitiy from Abu ‘Abdillah who said, “Ibrahim asked his Lord to give him a daughter who will weep and mourn for him after his death.”"
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 3 | Excellence of Daughters,Ḥadīth #4,عَلِيُّ بْنُ إِبْرَاهِيمَ عَنْ أَبِيهِ وَ مُحَمَّدُ بْنُ إِسْمَاعِيلَ عَنِ الْفَضْلِ بْنِ شَاذَانَ جَمِيعاً عَنِ ابْنِ أَبِي عُمَيْرٍ عَنْ هِشَامِ بْنِ الْحَكَمِ عَنْ جَارُودٍ قَالَ قُلْتُ لِأَبِي عَبْدِ اللَّهِ ( عليه السلام ) إِنَّ لِي بَنَاتٍ فَقَالَ لَعَلَّكَ تَتَمَنَّى مَوْتَهُنَّ أَمَا إِنَّكَ إِنْ تَمَنَّيْتَ مَوْتَهُنَّ فَمِتْنَ لَمْ تُؤْجَرْ وَ لَقِيتَ اللَّهَ عَزَّ وَ جَلَّ يَوْمَ تَلْقَاهُ وَ أَنْتَ عَاصٍ .,"4. Ali ibn Ibrahim has narrated from his father from and Muhammad ibn ’Isma‘il has narrated from al-Fadl ibn Shadhan from all from Ibn Abi ‘Umayr from Hisham ibn al-Hakam from Jarud who has said the following: “I once said to Abu ‘Abd Allah , that I have several daughters. He (the Imam) said, ‘Perhaps you wish that they die. You must take notice that if you wished that they die and they died, you will have no reward and will meet Allah, most Majestic, most Glorious, as a disobedient person.’”"
Al-Kāfi,The Sufficient,Volume 6,Shaykh Muḥammad b. Yaʿqūb al-Kulaynī,Shaykh Muhammad Sarwar,,1 | The Book of ‘Aqiqah (Offering Animal Sacrifice for a Newborn Child),Chapter 3 | Excellence of Daughters,Ḥadīth #5,عَلِيُّ بْنُ إِبْرَاهِيمَ عَنْ أَبِيهِ عَنِ النَّوْفَلِيِّ عَنِ السَّكُونِيِّ عَنْ أَبِي عَبْدِ اللَّهِ (عليه السلام) قَالَ قَالَ رَسُولُ اللَّهِ (صلى الله عليه وآله) نِعْمَ الْوَلَدُ الْبَنَاتُ مُلْطِفَاتٌ مُجَهِّزَاتٌ مُونِسَاتٌ مُبَارَكَاتٌ مُفَلِّيَاتٌ .,"5. Ali ibn Ibrahim has narrated from his father from al-Nawfali from al-Sakuni who has said the following: “Abu ‘Abd Allah , has said that the Messenger of Allah ﷺ has said, ‘The best of children are daughters, who are kind, serving, comforting, blessed and nursing (their parents).”’"
