title,title_en,volume,author,translator,description,book,chapter,hadees_number,hadees_arabic,hadees_english
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 37 | There are Three Signs for One Who is Wasteful,Ḥadīth #1,3-45 حدثنا أحمد بن محمد بن يحيى العطار رضي الله عنه، عن أبيه، عن محمد بن أحمد عن محمد بن الحسين، عن محمد بن خالد، عن إبراهيم بن محمد الاشعري، عن أبي اسحاق يرفعه إلى علي بن الحسين عليهما السلام قال: قال أمير المؤمنين عليه السلام: للمسرف ثلاث علامات يأكل ما ليس له، ويلبس ما ليس له، ويشتري ما ليس له,"3-45 Ahmad ibn Muhammad ibn Yahya al-Attar - may God be pleased with him - narrated that his father quoted Muhammad ibn Ahmad, on the authority of Muhammad ibn al-Hussein, on the authority of Muhammad ibn Khalid, on the authority of Ibrahim ibn Muhammad al-Ash’ari, on the authority of Abi Ishaq who linked it up to Ali ibn al-Hussein (MGB) , “There are three signs for one who is wasteful: What he eats, he doesn’t deserve to eat; what he wears, he doesn’t deserve to wear, and what he buys, he doesn’t deserve to buy.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 38 | All Eyes Will Weep on the Resurrection Day Except Three,Ḥadīth #1,3-46 حدثنا جعفر بن علي بن الحسن الكوفي رضي الله عنه، عن الحسن بن علي، عن جده عبد الله بن المغيرة، عن السكوني، عن جعفر بن محمد، عن أبيه عليهما السلام قال: قال رسول الله صلى الله عليه وآله:كل عين باكية يوم القيامة إلا ثلاث أعين: عين بكت من خشية الله، وعين غضت عن محارم الله، وعين باتت ساهرة في سبيل الله,"3-46 Ja’far ibn Ali ibn al-Hassan al-Kufy - may God be pleased with him - narrated that Al-Hassan ibn Ali quoted his grandfather Abdullah ibn al-Muqayrih, on the authority of Al-Sakoony, on the authority of Ja’far ibn Muhammad al-Baqir (MGB), on the authority of his father (MGB) that God’s Prophet (MGB) said, “On the Resurrection Day, all eyes will be weeping except for three pairs of eyes: those which have cried out of fear of God; those which have been held away from looking at what God has forbidden to look at; and those which have not slept for the sake of God.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 39 | All Good Is In Three Traits,Ḥadīth #1,3-47 حدثنا محمد بن موسى بن المتوكل رضي الله عنه قال: حدثنا علي بن إبراهيم، عن محمد بن عيسى، عن يونس بن عبدالرحمن، عن أبي أيوب الخزاز، عنأبي حمزة، عن أبي جعفر عليه السلام قال: قال أمير المؤمنين عليه السلام: جمع الخير كله في ثلاث خصال: النظر، والسكوت، والكلام. فكل نظر ليس فيه اعتبار فهو سهو، وكل سكوت ليس فيه فكرة فهو غفلة، وكل كلام ليس فيه ذكر فهو لغو. فطوبى لمن كان نظره عبرة وسكوته فكرا، وكلامه ذكرا، وبكى على خطيئته، وأمن الناس شره,"3-47 Muhammad ibn Musa ibn al-Mutevakil - may God be pleased with him - narrated that Ali ibn Ibrahim quoted Muhammad ibn Isa, on the authority of Yunus ibn Abdul-Rahman, on the authority of Abi Ayoob al-Khizaz, on the authority of Abi Hamzih, on the authority of Abi Ja’far al-Baqir (MGB) that the Commander of the Faithful Imam Ali (MGB) said,“All good is contained in three traits: looking, being quiet and talking. If one doesn’t get admonished when he sees things, he is in error. Not thinking when you are quiet equals ignorance, and any talk in which there is no remembrance of God is in vain. Blessed are those whose consideration teaches them lessons; whose silence causes them to think; whose talking is mention of God; who weep for their sins; and save people from their evil.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 40 | Three People Riding on an Animal is Admonished Against,Ḥadīth #1,3-48 حدثنا علي بن أحمد بن عبد الله البرقي - رحمه الله - عن أبيه، عن جده أحمد بن أبي عبد الله، عن أبيه، عن علي بن أسباط، عن عمه يعقوب بن سالم يرفع الحديث إلى أمير المؤمنين عليه السلام قال: قال رسول الله صلى الله عليه وآله في حديث طويل: لا يرتدف ثلاثة على دابة، فان أحدهم ملعون، وهو المقدم,"3-48 Ali ibn Ahmad ibn Aba Abdullah al-Barqy - may God have Mercy upon him - narrated that his father quoted his grandfather Ahmad ibn Aba Abdullah, on the authority of his father, on the authority of Ali ibn Asbat, on the authority of his uncle Yaqoob ibn Salim who linked up this tradition through a chain of narrators to the Commander of the Faithful Imam Ali (MGB) that God’s Prophet (MGB) in a lengthy tradition said, “Three people should not ride on a riding animal together. Should they do so, the one who is sitting ahead of the other two is cursed.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 41 | The Right of an Ill-Traveller upon his Travel Companions Is to Stay with him for Three Days,Ḥadīth #1,3-49 حدثنا أحمد بن محمد بن يحيى العطار رضي الله عنه، عن أبيه محمد بن يحيى عن محمد بن أحمد، عن يعقوب بن يزيد، عن عدة من أصحابنا رفعوا الحديث قال: حق المسافر أن يقيم عليه أصحابه إذا مرض ثلاثا,"3-49 Ahmad ibn Muhammad ibn Yahya al-Attar - may God be pleased with him - narrated that his father Muhammad ibn Yahya quoted Muhammad ibn Ahmad, on the authority of Yaqoob ibn Yazid, on the authority of some companions who linked up the tradition to the Prophet (MGB) having said, “The right of an ill traveler upon his travel companions is to stay with him for three days. ”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 42 | Three Bad Attributes for Black Shoes and Three Good for Yellow Ones,Ḥadīth #1,3-50 حدثنا أبي رضي الله عنه قال: حدثنا أحمد بن إدريس قال: حدثني محمد بن أحمد، عن موسى بن عمر، عن عبد الله بن جبلة، عن حنان بن سدير قال: دخلت على أبي عبد الله عليه السلام وعلي نعل سوداء فقال: مالك ولبس نعل سوداء! أما علمت أن فيها ثلاث خصال؟ قال: قلت: وما هي جعلت فداك؟ قال: تضعف البصر، وترخي الذكر، وتورث الهم وهي مع ذلك من لباس الجبارين، عليك بلبس نعل صفراء فان فيها ثلاث خصال قال: قلت: وما هي قال: تحد البصر، وتشد الذكر، وتنفي الهم، وهي مع ذلك من لباس الانبياء عليهم السلام,"3-50 (The compiler of the book narrated) that his father - may God be pleased with him - narrated that Ahmad ibn Idris quoted Muhammad ibn Ahmad, on the authority of Musa ibn Umar, on the authority of Abdullah ibn Jabal’le, on the authority of Han’nan ibn Sadeer, “I went to see Aba Abdullah while I was wearing black shoes. He (MGB) asked me, ‘Why are you wearing black shoes?’ Don’t you know that there are three attributes for them?’ I said, ‘May I be your ransom! No. What are they?’ The Imam (MGB) said, ‘They will weaken your vision, weaken your sexual drive and make you depressed. Moreover, it is part of the apparel of the oppressors. You should wear yellow shoes, since that would sharpen the vision, improve your sexual drive and reduce your depression. It is part of the Prophets’ apparel.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 43 | Learn Three Traits from the Crow,Ḥadīth #1,3-51 حدثنا محمد بن علي ماجيلويه رضي الله عنه، عن عمه محمد بن أبي القاسم، عن أحمد بن أبي عبد الله، عن علي بن محمد، عن أبي أيوب المدينـي، عـنسليمان بن جعفر الجعفري، عن الرضا، عن آبائه، عن علي عليهم السلام قال: قال رسول الله صلى الله عليه وآله: تعلموا من الغراب خصالا ثلاثا: استتاره بالسفاد وبكوره في طلب الرزق، وحذره,"3-51 Muhammad ibn Ali Majiluyih - may God be pleased with him - narrated that his uncle Muhammad ibn Abil Qasim quoted on the authority of Ahmad ibn Aba Abdullah Al-Barqy, on the authority of Ali ibn Muhammad,on the authority of Abi Ayoob al-Madani, on the authority of Suleiman ibn Ja’far al-Ja’fari, on the authority of Al-Ridha (MGB), on the authority of his forefathers (MGB), on the authority of Ali (MGB) that God’s Prophet (MGB) said, “Learn three traits from the crow: having sex in private, going out after your daily bread early in the morning and being cautious.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 44 | Three Things Are the Result of Another Three Things,Ḥadīth #1,3-52 حدثنا الحسين بن أحمد بن إدريس رضي الله عنه قال: حدثني أبي، عن محمد بن أحمد، عن موسى بن جعفر بن وهب البغدادي، عن عبيد الله الدهقان، عن أحمد ابن عمر الحلبي، عن زيد القتات، عن أبان بن تغلب قال: سمعت أبا عبد الله عليه السلام يقول: مع التثبت تكون السلامة، ومع العجلة تكون الندامة، ومن ابتدأ بعمل في غير وقته كان بلوغه في غير حينه,"3-52 Al-Hussein ibn Ahmad ibn Idris - may God be pleased with him - narrated that his father quoted Muhammad ibn Ahmad, on the authority of Musa ibn Ja’far ibn Wahab al-Baghdady, on the authority of Ubaydullah al-Dihqan, on the authority of Ahmad ibn Umar al-Halabi, on the authority of Zayd al-Qatat, on the authority of Aban ibn Taqlib that he had heard Aba Abdullah as-Sadiq (MGB) say, “Maintaining health is the result of careful examinations, feeling sorry is the result of rushing, and not getting things done on time is the result of not starting on time.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 45 | There Is Bad a Omen in Three Things,Ḥadīth #1,3-53 حدثنا محمد بن علي ماجيلويه قال: حدثنا محمد بن يحيى العطار، عن سهل بن زياد الادمي قال: حدثني عثمان بن عيسى، عن خالد بن نجيح، عن أبي عبد الله عليه السلام قال: تذاكروا الشوم عنده، فقال: الشوم في ثلاثة في المرأة والدابة والدار، فأما شوم المرأة فكثرة مهرها وعقوق زوجها، وأما الدابة فسوء خلقها ومنعها ظهرها، وأما الدار فضيق ساحتها، وشر جيرانها، وكثرة عيوبها,"3-53 Muhammad ibn Ali Majiluyih - may God be pleased with him - narrated that Muhammad ibn Yahya al-Attar quoted Sahl ibn Zyad al-Adamy, on the authority of Uthman ibn Isa, on the authority of Khalid ibn Najih, “The issue of bad omen was brought up in the presence of Aba Abdullah as-Sadiq (MGB). The Imam (MGB) said, ‘There is a bad omen in three things: women, riding animals and houses. The thing with bad omen in women is the greatness of the nuptial gift and the displeasure of her husband; the thing with bad omen in riding an animal is in its not being tamed and not giving a ride; and the thing with bad omen in a house is in its small yard, bad neighbors and its many shortcomings.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 46 | Three Groups Disregard the Warnings Given to Them,Ḥadīth #1,"3-54 حدثنا أبي رضي الله عنه قال: حدثنا محمد بن يحيى العطار، عن سهل بن زياد قال: حدثني عمرو بن عثمان، عن عبد الله بن المغيرة، عن طلحة الشامي، عن أبي جعفر عليه السلام في قول الله عز وجل: ""فلما نسوا ما ذكروا به"" قال: كانوا ثلاثة أصناف: صنف ائتمروا وأمروا [فنجوا] وصنف ائتمروا ولم يأمروا [فمسخوا ذرا] وصنف لم يأتمروا ولم يأمروا فهلكوا","3-54 (The compiler of the book narrated) that his father - may God be pleased with him - narrated that Muhammad ibn Yahya al-Attar quoted Sahl ibn Zyad, on the authority of Amr ibn Uthman, on the authority of Abdullah ibn al-Muqayrih, on the authority of Talha al-Shami, on the authority of Abi Ja’far al-Baqir (MGB), “The Honorable the Exalted God’s words, ‘When they disregarded the warnings that had been given them,…’ apply to three groups of people: those who accepted this and also informed others - they were saved; those who accepted this but did not inform others - their faces were distorted; and those who did not accept this and ordered others not to accept - they were destroyed.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 46 | Three Groups Disregard the Warnings Given to Them,Ḥadīth #2,3-55 حدثنا محمد بن الحسن رضي الله عنه، قال: حدثنا محمد بن يحيى العطار عن محمد بن أحمد: قال حدثني أبوعبد الله الرازي، عن الحسن بن الحسين اللؤلؤي، عنالحسين بن يوسف، عن الحسن بن زياد العطار قال: قال أبوعبد الله عليه السلام:ثلاثة في حرز الله عز وجل إلى أن يفرغ الله من الحساب: رجل لم يهم بزنا قط ورجل لم يشب ماله بربا قط، ورجل لم يسع فيهما قط,"3-55 Muhammad ibn al-Hassan - may God be pleased with him - narrated that Muhammad ibn Yahya al-Attar quoted Muhammad ibn Ahmad, on the authority of Abu Abdullah al-Razi, on the authority of Al-Hassan ibn al-Hussein al-Lu’lu’ee, on the authority of Al-Hussein ibn Yusuf, on the authority of Al-Hassan ibn Zyad al-Attar that Abu Abdullah as-Sadiq (MGB) said, “Three groups of people are protected by the Honorable the Exalted God until God gets done with the Reckoning: those who have never committed adultery; those who have never mixed their wealth with usury; and those who have never made any attempts to do these two deeds.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 47 | Whoever Is Granted Three Things Not Deprived of Three,Ḥadīth #1,"3-56 حدثنا أبي رضي الله عنه قال: حدثنا سعد بن عبد الله قال: حدثني أحمد بن أبي عبد الله البرقي، عن أبيه، عن محمد بن أبي عمير، عن معاوية بن وهب عن أبي عبد الله عليه السلام أنه قال: يا معاوية. من أعطى ثلاثة لم يحرم ثلاثة: من أعطي الدعاء اعطي الاجابة، ومن اعطي الشكر اعطي الزيادة، ومن اعطي التوكل اعطي الكفاية، فان الله عز وجل يقول في كتابه: ""وَمَنْ يَتَوَكَّلْ عَلَى اللَّهِ فَهُوَ حَسْبُهُ"" ويقول: ""لَئِنْ شَكَرْتُمْ لَأَزِيدَنَّكُمْ"" ويقول: ""ادْعُونِي أَسْتَجِبْ لَكُمْ ""","3-56 (The compiler of the book narrated) that his father - may God be pleased with him - narrated that Sa’ed ibn Abdullah quoted Ahmad ibn Aba Abdullah al-Barqy, on the authority of his father, on the authority of Muhammad ibn Abi Umayr, on the authority of Muawiyah ibn Wahab that Aba Abdullah as-Sadiq (MGB) told him, “O Muawiyah! Whoever is granted three things would not be deprived of three things. Whoever is granted ‘the chance to call upon God’ is also granted ‘an answer to his prayers’. Whoever is granted ‘being grateful’ is also granted ‘an increase in favors’. Whoever is granted ‘reliance’ is also granted ‘sufficiency’ as the Honorable the Exalted God says in His Book, ‘…And if anyone puts his trust in God, sufficient is (God) for him…’ and says, ‘… If ye are grateful, I will add more (favors) unto you;…’ ; and says, ‘Call on Me; I will answer your (Prayer):…’"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 48 | Admonished against Consulting with Three People,Ḥadīth #1,3-57 حدثنا محمد بن موسى بن المتوكل رضي الله عنه قال: حدثنا محمد بن يحيى العطار، عن محمد بن أحمد، عن محمد بن آدم، عن أبيه باسناده قال: قال رسول الله صلى الله عليه وآله: يا علي لا تشاورن جبانا فانه يضيق عليك المخرج، ولا تشاورن البخيل فانه يقصربك عن غايتك، ولا تشاورن حريصا فانه يزين لك شرها. واعلم يا علي أن الجبن والبخل والحرص غريزة واحدة يجمعها سوء الظن,"3-57 Muhammad ibn Musa ibn al-Mutevakil - may God be pleased with him - narrated that Muhammad ibn Yahya al-Attar quoted Muhammad ibn Ahmad, on the authority of Muhammad ibn Adam, on the authority of his father through a chain of documentations that God’s Prophet (MGB) said, “O Ali! Do not consult with a coward since he would hinder your progress. Do not consult with a miser since he would lower your aspirations; and do not consult with a greedy person since he would guide you towards collecting wealth. O Ali! Know that cowardliness, miserliness and greed are of the same nature. They all stem from having a bad opinion about God.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 49 | The Intellect Is Divided into Three Parts,Ḥadīth #1,3-58 حدثنا أبي رضي الله عنه قال: حدثنا سعد بن عبد الله، عن أحمد بن أبي عبد الله، عن أبيه محمد بن خالد باسناده يرفعه قال: قال رسول الله صلى الله عليه وآله: قسم العقل على ثلاثة أجزاء، فمن كانت فيه كمل عقله، ومن لم تكن فيه فلا عقل له: حسن المعرفة بالله عز وجل، وحسن الطاعة له، وحسن الصبر على أمره,"3-58 (The compiler of the book narrated) that his father - may God be pleased with him - narrated that Sa’ed ibn Abdullah quoted Ahmad ibn Aba Abdullah, on the authority of his father Muhammad ibn Khalid who linked it up through a chain of narrators to God’s Prophet (MGB) who said, “The intellect is divided into three parts. Whoever possesses all parts has perfected his intellect. Whoever doesn’t possess all parts has no intellect at all. These parts of intellect are having a good recognition of the Honorable the Exalted God, good obedience to God, and good recognition of His Orders .”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 50 | Adam Chose One of Three Characteristics,Ḥadīth #1,3-59 حدثنا علي بن أحمد بن عبد الله البرقي - رحمه الله - عن أبيه، عن جده أحمد بن أبي عبد الله، عن عمرو بن عثمان، عن أبي جميلة المفضل بن صالح، عن سعد بن طريف، عن الاصبغ بن نباته، عن علي بن أبي طالب عليه السلام قال: هبط جبرئيل عليه السلام على آدم عليه السلام فقال: يا آدم إني امرت أن اخيرك واحدة من ثلاث، فاختر واحدة ودع اثنتين، فقال له آدم: وما الثلاث يا جبرئيل؟ قال: العقل والحياء والدين، قال آدم: فاني قد اخترت العقل، فقال جبرئيل للحياء والدين: انصرفا، فقالا: يا جبرئيل إنا أمرنا أن نكون مع العقل حيثما كان، قال جبرئيل: فشأنكما، وعرج,"3-59 Ali ibn Ahmad ibn Abdullah al-Barqy - may God have Mercy upon him - narrated that his father quoted his grandfather, on the authority of Ahmad ibn Aba Abdullah, on the authority of Amr ibn Uthman, on the authority of Abi Jamileh al-Mufaz’zal ibn Salih, on the authority of Sa’ed ibn Sa’ed ibn Tarif, on the authority of Al-Asbaq ibn al-Nobatat that Ali ibn Abi Talib (MGB) said, “Gabriel descended upon Adam (MGB) and said, ‘O Adam! I have been ordered to let you choose one of three things. Choose one and let go of the other two.’ Adam (MGB) asked, ‘O Gabriel! What are they?’ Gabriel said, ‘The intellect, shyness and religion.’ Adam said, ‘I choose the intellect.’ Gabriel told shyness and religion to return. They replied, ‘O Gabriel! We are ordered to be wherever the intellect is.’ Gabriel said, ‘Do as you please.’ And then Gabriel returned.”"
Al-Khiṣāl,The Book of Characteristics,,Shaykh Muḥammad b. ʿAlī al-Ṣaduq,Dr. Ali Peiravi,"al-Khiṣāl is a unique work in the realm of Shīʿī Ḥadīths. Authored by Shaykh al-Ṣadūq, the book focuses on exploring traditions by categorising them on the basis of the numbers mentioned in the traditions, which is similar to what can be found in the book al-Maḥāsin for al-Barqī. Each section of the book is dedicated to a specific number, starting from one and extending up to one million. In the course of gathering these Ḥadīths, one will find traditions dealing with history, doctrine, ethics, jurisprudence and a large variety of genres.",4 | Part 3: On Three-Numbered Characteristics,Chapter 51 | One’s Intellect Can be Measured by Three Things,Ḥadīth #1,3-60 حدثنا محمد بن علي ماجيلويه رضي الله عنه قال: حدثنا محمد بن يحيى العطار، عن محمد بن أحمد، عن سهل بن زياد، عن جعفر بن محمد بن بشار، عن عبيدالله الدهقان، عن درست بن أبي منصور، عن عبدالاعلى مولى آل سام، عن أبي عبد الله عليه السلام قال: يعتبر عقل الرجل في ثلاث: في طول لحيته، وفي نقش خاتمه، وفي كنيته,"3-60 Muhammad ibn Ali Majiluyih - may God be pleased with him - narrated that Muhammad ibn Yahya al-Attar quoted Muhammad ibn Ahmad, on the authority of Sahl ibn Zyad, on the authority of Ja’far ibn Muhammad ibn Bashar, on the authority of Ubaydullah al-Dihqan, on the authority of Durost ibn Abi Mansoor, on the authority of Abdul Ali - the servant of the Sam Clan - that Aba Abdullah as-Sadiq (MGB) said, “One’s intellect can be measured by three things: long beard, marking on his ring and nickname.”"
